,val,err,aerr,conv,env,repeat,target,edge
4895,-4.91,0.07,0.07,-0.0,complex,3,pfkfb3,edge_20_42
4896,-0.74,0.05,0.08,0.31,complex,3,pfkfb3,edge_57_70
4897,7.52,0.03,0.04,0.27,complex,3,pfkfb3,edge_35_69
4898,-40.08,0.18,0.33,0.44,complex,3,pfkfb3,edge_44_68
4900,-2.7,0.14,0.19,0.28,complex,3,pfkfb3,edge_69_53
4901,5.84,0.15,0.16,-0.04,complex,3,pfkfb3,edge_69_23
4902,-17.97,0.17,0.21,0.06,complex,3,pfkfb3,edge_69_60
4903,11.91,0.11,0.12,0.19,complex,3,pfkfb3,edge_52_53
4904,-1.22,0.19,0.3,0.48,complex,3,pfkfb3,edge_52_19
4905,26.76,0.31,0.4,0.28,complex,3,pfkfb3,edge_52_46
4908,37.39,0.34,0.37,0.05,complex,3,pfkfb3,edge_68_70
4909,39.33,0.26,0.34,0.2,complex,3,pfkfb3,edge_68_53
4910,-2.43,0.12,0.1,-0.17,complex,3,pfkfb3,edge_33_23
4911,-8.93,0.86,0.83,0.29,complex,3,pfkfb3,edge_33_36
4912,-43.99,0.16,0.15,0.02,complex,3,pfkfb3,edge_33_70
4913,37.71,0.43,0.44,-0.09,complex,3,pfkfb3,edge_39_37
4914,11.22,0.06,0.06,-0.12,water,1,pfkfb3,edge_43_48
4915,0.54,0.05,0.05,0.04,water,1,pfkfb3,edge_43_44
4916,-47.01,0.12,0.1,-0.17,water,1,pfkfb3,edge_30_56
4917,-50.43,0.13,0.12,0.1,water,1,pfkfb3,edge_30_70
4918,0.47,0.09,0.09,-0.01,water,1,pfkfb3,edge_65_34
4919,-1.15,0.05,0.05,-0.01,water,1,pfkfb3,edge_65_70
4920,4.13,0.04,0.04,0.02,water,1,pfkfb3,edge_65_64
4921,8.35,0.04,0.04,-0.02,water,1,pfkfb3,edge_65_63
4922,5.96,0.07,0.07,-0.01,water,1,pfkfb3,edge_65_20
4923,12.61,0.07,0.08,0.03,water,1,pfkfb3,edge_49_58
4924,24.11,0.09,0.08,-0.05,water,1,pfkfb3,edge_49_42
4925,20.27,0.06,0.06,-0.01,water,1,pfkfb3,edge_49_44
4926,-27.06,0.09,0.09,0.09,water,1,pfkfb3,edge_24_69
4927,-39.3,0.07,0.09,0.11,water,1,pfkfb3,edge_24_70
4928,-47.13,0.1,0.09,0.0,water,1,pfkfb3,edge_24_34
4929,68.91,0.14,0.14,-0.08,water,1,pfkfb3,edge_67_56
4930,68.18,0.12,0.13,-0.02,water,1,pfkfb3,edge_67_57
4931,82.44,0.13,0.11,0.01,water,1,pfkfb3,edge_67_64
4932,-3.8,0.04,0.04,0.05,water,1,pfkfb3,edge_62_70
4933,24.14,0.08,0.08,-0.0,water,1,pfkfb3,edge_62_31
4934,9.61,0.03,0.04,0.04,water,1,pfkfb3,edge_56_69
4935,-30.11,0.08,0.08,-0.02,water,1,pfkfb3,edge_59_35
4936,-39.85,0.09,0.09,0.0,water,1,pfkfb3,edge_59_52
4937,-29.49,0.09,0.08,-0.04,water,1,pfkfb3,edge_59_47
4938,-0.18,0.16,0.18,0.18,water,1,pfkfb3,edge_38_26
4939,-0.82,0.06,0.06,-0.03,water,1,pfkfb3,edge_38_41
4940,-25.9,0.09,0.08,-0.08,water,1,pfkfb3,edge_38_39
4941,-30.97,0.08,0.08,-0.03,water,1,pfkfb3,edge_31_19
4942,-3.73,0.04,0.04,0.0,water,1,pfkfb3,edge_48_47
4943,-4.71,0.06,0.06,0.03,water,1,pfkfb3,edge_48_20
4944,-22.23,0.41,0.4,0.08,water,1,pfkfb3,edge_58_68
4945,3.41,0.07,0.07,-0.03,water,1,pfkfb3,edge_58_60
4946,15.61,0.04,0.04,-0.02,water,1,pfkfb3,edge_58_63
4947,-1.68,0.12,0.11,-0.05,water,1,pfkfb3,edge_41_44
4948,-16.06,0.1,0.1,0.1,water,1,pfkfb3,edge_29_54
4949,5.11,0.1,0.1,0.02,water,1,pfkfb3,edge_29_63
4950,-8.99,0.05,0.06,0.14,water,1,pfkfb3,edge_29_70
4951,8.03,0.08,0.09,0.0,water,1,pfkfb3,edge_29_23
4952,17.51,0.38,0.42,0.09,water,1,pfkfb3,edge_54_36
4953,6.75,0.05,0.05,0.01,water,1,pfkfb3,edge_54_70
4954,18.12,0.07,0.07,-0.04,water,1,pfkfb3,edge_47_46
4955,-2.31,0.05,0.06,-0.03,water,1,pfkfb3,edge_47_20
4956,14.12,0.12,0.09,-0.24,water,1,pfkfb3,edge_26_69
4957,3.08,0.13,0.14,0.04,water,1,pfkfb3,edge_26_70
4958,10.49,0.05,0.05,-0.0,water,1,pfkfb3,edge_55_63
4959,13.54,0.11,0.1,-0.15,water,1,pfkfb3,edge_55_23
4960,-29.44,0.09,0.1,0.04,water,1,pfkfb3,edge_20_39
4961,-3.73,0.04,0.03,-0.03,water,1,pfkfb3,edge_20_42
4962,-1.49,0.05,0.04,-0.04,water,1,pfkfb3,edge_57_70
4963,8.69,0.03,0.03,0.06,water,1,pfkfb3,edge_35_69
4964,-38.53,0.12,0.13,0.08,water,1,pfkfb3,edge_44_68
4965,-3.57,0.48,0.47,-0.04,water,1,pfkfb3,edge_63_36
4966,-6.83,0.06,0.07,-0.01,water,1,pfkfb3,edge_69_53
4967,5.11,0.09,0.1,-0.06,water,1,pfkfb3,edge_69_23
4968,-20.48,0.08,0.08,-0.02,water,1,pfkfb3,edge_69_60
4969,10.32,0.05,0.06,0.02,water,1,pfkfb3,edge_52_53
4970,1.18,0.1,0.1,-0.04,water,1,pfkfb3,edge_52_19
4971,26.0,0.09,0.1,0.11,water,1,pfkfb3,edge_52_46
4972,5.56,0.23,0.22,-0.16,water,1,pfkfb3,edge_19_37
4973,3.74,0.08,0.1,0.18,water,1,pfkfb3,edge_19_70
4974,39.3,0.11,0.11,-0.03,water,1,pfkfb3,edge_68_70
4975,36.46,0.15,0.18,0.21,water,1,pfkfb3,edge_68_53
4976,-2.61,0.05,0.05,-0.02,water,1,pfkfb3,edge_33_23
4977,-9.19,0.33,0.33,0.01,water,1,pfkfb3,edge_33_36
4978,-44.72,0.07,0.08,-0.02,water,1,pfkfb3,edge_33_70
4979,43.94,0.19,0.18,-0.08,water,1,pfkfb3,edge_39_37
4980,11.29,0.06,0.06,-0.04,water,2,pfkfb3,edge_43_48
4981,0.62,0.06,0.06,0.03,water,2,pfkfb3,edge_43_44
4982,-47.26,0.09,0.1,-0.08,water,2,pfkfb3,edge_30_56
4983,-49.82,0.1,0.09,-0.07,water,2,pfkfb3,edge_30_70
4984,0.61,0.09,0.08,-0.06,water,2,pfkfb3,edge_65_34
4985,-1.04,0.05,0.05,0.04,water,2,pfkfb3,edge_65_70
4986,4.24,0.03,0.04,0.03,water,2,pfkfb3,edge_65_64
4987,8.35,0.04,0.04,-0.07,water,2,pfkfb3,edge_65_63
4988,5.92,0.07,0.07,-0.09,water,2,pfkfb3,edge_65_20
4989,12.74,0.08,0.07,-0.06,water,2,pfkfb3,edge_49_58
4990,24.2,0.09,0.08,-0.02,water,2,pfkfb3,edge_49_42
4991,20.18,0.07,0.06,-0.05,water,2,pfkfb3,edge_49_44
4992,-26.96,0.08,0.08,-0.01,water,2,pfkfb3,edge_24_69
4993,-39.13,0.08,0.08,-0.01,water,2,pfkfb3,edge_24_70
4994,-47.22,0.08,0.09,0.12,water,2,pfkfb3,edge_24_34
4995,68.9,0.14,0.12,-0.14,water,2,pfkfb3,edge_67_56
4996,68.2,0.11,0.14,0.08,water,2,pfkfb3,edge_67_57
4997,82.3,0.13,0.13,0.02,water,2,pfkfb3,edge_67_64
4998,-3.81,0.04,0.05,0.05,water,2,pfkfb3,edge_62_70
4999,24.23,0.08,0.08,0.03,water,2,pfkfb3,edge_62_31
5000,9.66,0.04,0.04,0.01,water,2,pfkfb3,edge_56_69
5001,-30.16,0.09,0.09,-0.03,water,2,pfkfb3,edge_59_35
5002,-39.6,0.1,0.1,-0.03,water,2,pfkfb3,edge_59_52
5003,-29.44,0.08,0.08,-0.06,water,2,pfkfb3,edge_59_47
5004,0.72,0.11,0.1,-0.12,water,2,pfkfb3,edge_38_26
5005,-0.72,0.06,0.06,0.03,water,2,pfkfb3,edge_38_41
5006,-25.91,0.09,0.08,-0.04,water,2,pfkfb3,edge_38_39
5007,-30.95,0.07,0.09,0.09,water,2,pfkfb3,edge_31_19
5008,-3.73,0.04,0.04,-0.05,water,2,pfkfb3,edge_48_47
5009,-4.69,0.06,0.07,0.04,water,2,pfkfb3,edge_48_20
5010,-27.19,0.12,0.12,-0.04,water,2,pfkfb3,edge_58_68
5011,3.35,0.08,0.08,0.06,water,2,pfkfb3,edge_58_60
5012,15.61,0.05,0.04,0.05,water,2,pfkfb3,edge_58_63
5013,-1.33,0.14,0.12,-0.05,water,2,pfkfb3,edge_41_44
5014,-15.99,0.09,0.1,0.04,water,2,pfkfb3,edge_29_54
5015,5.26,0.09,0.11,0.3,water,2,pfkfb3,edge_29_63
5016,-9.3,0.04,0.04,0.03,water,2,pfkfb3,edge_29_70
5017,8.16,0.1,0.1,-0.13,water,2,pfkfb3,edge_29_23
5018,17.4,0.34,0.46,0.13,water,2,pfkfb3,edge_54_36
5019,6.69,0.05,0.05,0.08,water,2,pfkfb3,edge_54_70
5020,18.1,0.07,0.07,0.05,water,2,pfkfb3,edge_47_46
5021,-2.07,0.06,0.06,0.03,water,2,pfkfb3,edge_47_20
5022,15.32,0.11,0.13,0.18,water,2,pfkfb3,edge_26_69
5023,2.33,0.13,0.16,0.13,water,2,pfkfb3,edge_26_70
5024,10.39,0.05,0.05,-0.03,water,2,pfkfb3,edge_55_63
5025,13.65,0.09,0.1,-0.03,water,2,pfkfb3,edge_55_23
5026,-29.46,0.08,0.09,0.09,water,2,pfkfb3,edge_20_39
5027,-3.77,0.04,0.04,-0.02,water,2,pfkfb3,edge_20_42
5028,-1.43,0.05,0.05,-0.01,water,2,pfkfb3,edge_57_70
5029,8.68,0.04,0.03,-0.0,water,2,pfkfb3,edge_35_69
5030,-38.81,0.14,0.11,-0.11,water,2,pfkfb3,edge_44_68
5031,-3.06,0.37,0.34,-0.11,water,2,pfkfb3,edge_63_36
5032,-6.86,0.08,0.07,-0.02,water,2,pfkfb3,edge_69_53
5033,5.05,0.09,0.1,0.02,water,2,pfkfb3,edge_69_23
5034,-20.38,0.09,0.1,0.02,water,2,pfkfb3,edge_69_60
5035,10.69,0.06,0.06,0.03,water,2,pfkfb3,edge_52_53
5036,0.98,0.09,0.1,0.0,water,2,pfkfb3,edge_52_19
5037,26.13,0.15,0.12,-0.1,water,2,pfkfb3,edge_52_46
5038,4.93,0.17,0.16,-0.14,water,2,pfkfb3,edge_19_37
5039,3.86,0.11,0.11,0.03,water,2,pfkfb3,edge_19_70
5040,39.2,0.1,0.1,-0.01,water,2,pfkfb3,edge_68_70
5041,36.07,0.15,0.17,-0.04,water,2,pfkfb3,edge_68_53
5042,-2.73,0.06,0.06,-0.04,water,2,pfkfb3,edge_33_23
5043,-9.11,0.31,0.32,0.08,water,2,pfkfb3,edge_33_36
5044,-44.81,0.07,0.07,-0.09,water,2,pfkfb3,edge_33_70
5045,44.76,0.21,0.22,0.15,water,2,pfkfb3,edge_39_37
5046,11.29,0.05,0.06,0.03,water,3,pfkfb3,edge_43_48
5047,0.47,0.06,0.06,0.0,water,3,pfkfb3,edge_43_44
5048,-47.27,0.1,0.11,-0.0,water,3,pfkfb3,edge_30_56
5049,-49.95,0.09,0.11,0.08,water,3,pfkfb3,edge_30_70
5050,0.28,0.1,0.12,0.09,water,3,pfkfb3,edge_65_34
5051,-1.03,0.05,0.05,-0.0,water,3,pfkfb3,edge_65_70
5052,4.15,0.04,0.04,0.01,water,3,pfkfb3,edge_65_64
5053,8.41,0.04,0.04,-0.02,water,3,pfkfb3,edge_65_63
5054,6.11,0.09,0.09,0.01,water,3,pfkfb3,edge_65_20
5055,12.77,0.07,0.07,0.09,water,3,pfkfb3,edge_49_58
5056,24.2,0.08,0.09,0.01,water,3,pfkfb3,edge_49_42
5057,20.38,0.06,0.06,-0.05,water,3,pfkfb3,edge_49_44
5058,-26.98,0.08,0.08,-0.05,water,3,pfkfb3,edge_24_69
5059,-39.13,0.08,0.08,0.03,water,3,pfkfb3,edge_24_70
5060,-47.06,0.08,0.09,0.06,water,3,pfkfb3,edge_24_34
5061,69.14,0.14,0.12,-0.02,water,3,pfkfb3,edge_67_56
5062,67.97,0.12,0.16,0.1,water,3,pfkfb3,edge_67_57
5063,82.8,0.11,0.1,-0.06,water,3,pfkfb3,edge_67_64
5064,-3.72,0.05,0.05,-0.01,water,3,pfkfb3,edge_62_70
5065,24.18,0.07,0.08,0.0,water,3,pfkfb3,edge_62_31
5066,9.66,0.04,0.04,-0.04,water,3,pfkfb3,edge_56_69
5067,-30.12,0.08,0.09,0.05,water,3,pfkfb3,edge_59_35
5068,-39.64,0.08,0.08,-0.04,water,3,pfkfb3,edge_59_52
5069,-29.49,0.1,0.08,-0.09,water,3,pfkfb3,edge_59_47
5070,0.26,0.12,0.11,-0.22,water,3,pfkfb3,edge_38_26
5071,-0.95,0.07,0.06,-0.07,water,3,pfkfb3,edge_38_41
5072,-25.95,0.06,0.07,0.03,water,3,pfkfb3,edge_38_39
5073,-31.84,0.17,0.18,-0.06,water,3,pfkfb3,edge_31_19
5074,-3.77,0.05,0.04,0.0,water,3,pfkfb3,edge_48_47
5075,-4.5,0.07,0.07,0.01,water,3,pfkfb3,edge_48_20
5076,-26.83,0.13,0.11,-0.14,water,3,pfkfb3,edge_58_68
5077,3.1,0.07,0.08,-0.01,water,3,pfkfb3,edge_58_60
5078,15.57,0.05,0.05,-0.05,water,3,pfkfb3,edge_58_63
5079,-1.5,0.14,0.11,-0.14,water,3,pfkfb3,edge_41_44
5080,-16.25,0.09,0.09,-0.06,water,3,pfkfb3,edge_29_54
5081,4.97,0.08,0.09,-0.04,water,3,pfkfb3,edge_29_63
5082,-9.1,0.04,0.05,0.11,water,3,pfkfb3,edge_29_70
5083,8.24,0.11,0.11,-0.02,water,3,pfkfb3,edge_29_23
5084,17.88,0.51,0.51,-0.06,water,3,pfkfb3,edge_54_36
5085,6.66,0.05,0.05,0.06,water,3,pfkfb3,edge_54_70
5086,18.1,0.07,0.07,0.02,water,3,pfkfb3,edge_47_46
5087,-2.19,0.06,0.06,-0.03,water,3,pfkfb3,edge_47_20
5088,14.53,0.14,0.14,0.06,water,3,pfkfb3,edge_26_69
5089,3.32,0.11,0.11,0.07,water,3,pfkfb3,edge_26_70
5090,10.44,0.05,0.05,-0.01,water,3,pfkfb3,edge_55_63
5091,13.66,0.09,0.09,-0.02,water,3,pfkfb3,edge_55_23
5092,-29.29,0.1,0.1,0.0,water,3,pfkfb3,edge_20_39
5093,-3.77,0.04,0.04,-0.05,water,3,pfkfb3,edge_20_42
5094,-1.55,0.04,0.04,-0.03,water,3,pfkfb3,edge_57_70
5095,8.67,0.04,0.03,-0.01,water,3,pfkfb3,edge_35_69
5096,-38.62,0.12,0.11,-0.1,water,3,pfkfb3,edge_44_68
5097,-4.05,0.53,0.52,0.11,water,3,pfkfb3,edge_63_36
5098,-6.76,0.07,0.07,0.11,water,3,pfkfb3,edge_69_53
5099,4.95,0.11,0.1,-0.03,water,3,pfkfb3,edge_69_23
5100,-20.43,0.07,0.09,0.08,water,3,pfkfb3,edge_69_60
5101,10.96,0.07,0.06,-0.11,water,3,pfkfb3,edge_52_53
5102,1.58,0.09,0.1,-0.05,water,3,pfkfb3,edge_52_19
5103,25.97,0.1,0.11,0.14,water,3,pfkfb3,edge_52_46
5104,5.49,0.18,0.18,-0.1,water,3,pfkfb3,edge_19_37
5105,3.88,0.12,0.1,-0.12,water,3,pfkfb3,edge_19_70
5106,39.16,0.12,0.12,-0.07,water,3,pfkfb3,edge_68_70
5107,36.12,0.12,0.17,0.18,water,3,pfkfb3,edge_68_53
5108,-2.73,0.06,0.05,-0.03,water,3,pfkfb3,edge_33_23
5109,-9.46,0.41,0.33,-0.22,water,3,pfkfb3,edge_33_36
5110,-44.77,0.07,0.07,0.03,water,3,pfkfb3,edge_33_70
5111,44.37,0.22,0.25,0.14,water,3,pfkfb3,edge_39_37
5112,-61.56,0.18,0.38,0.58,complex,1,pde10,edge_7395_3484
5113,-133.52,0.28,0.45,0.43,complex,1,pde10,edge_7395_0738
5114,19.3,0.14,0.2,0.35,complex,1,pde10,edge_8041_4415
5115,46.95,0.09,0.07,-0.12,complex,1,pde10,edge_4189_4415
5116,-16.61,0.12,0.09,-0.25,complex,1,pde10,edge_1939_3032
5117,52.59,0.13,0.36,0.73,complex,1,pde10,edge_5544_3806
5118,-37.72,0.25,0.29,0.12,complex,1,pde10,edge_4754_4147
5120,-63.96,0.25,0.61,0.77,complex,1,pde10,edge_3806_0340
5121,-60.83,0.22,0.15,-0.4,complex,1,pde10,edge_3806_1423
5122,-73.09,0.49,0.59,0.29,complex,1,pde10,edge_3806_5973
5123,-9.02,0.11,0.09,-0.08,complex,1,pde10,edge_4096_4147
5124,11.51,0.06,0.07,-0.06,complex,1,pde10,edge_4147_2750
5125,22.89,0.11,0.1,-0.05,complex,1,pde10,edge_4147_7846
5126,-10.59,0.14,0.16,0.05,complex,1,pde10,edge_6694_4147
5127,-32.78,0.16,0.17,-0.06,complex,1,pde10,edge_1038_9211
5128,1.43,0.15,0.18,0.16,complex,1,pde10,edge_1038_0309
5130,3.72,0.07,0.06,-0.37,complex,1,pde10,edge_9211_1056
5131,-34.07,0.11,0.08,-0.54,complex,1,pde10,edge_9211_9237
5133,-30.29,0.18,0.38,0.57,complex,1,pde10,edge_2333_9211
5134,0.73,0.43,0.34,-0.1,complex,1,pde10,edge_2333_0309
5135,-27.07,0.48,0.59,0.38,complex,1,pde10,edge_2333_0848
5137,40.88,0.77,0.66,-0.41,complex,1,pde10,edge_8414_1038
5140,18.2,0.29,0.5,0.5,complex,1,pde10,edge_8414_5644
5141,-12.54,0.07,0.11,0.28,complex,1,pde10,edge_5644_9211
5142,17.95,0.11,0.12,0.1,complex,1,pde10,edge_5644_0309
5143,1.6,0.08,0.12,0.28,complex,1,pde10,edge_5670_9211
5144,26.84,0.03,0.03,-0.06,complex,1,pde10,edge_5687_1801
5147,-47.8,0.29,0.3,0.05,complex,1,pde10,edge_8041_4147
5148,2.51,0.2,0.39,0.5,complex,1,pde10,edge_5687_1056
5149,-15.34,0.2,0.2,-0.17,complex,1,pde10,edge_0340_4754
5150,11.09,0.4,0.42,0.01,complex,1,pde10,edge_7395_1939
5151,-46.26,0.21,0.32,0.43,complex,1,pde10,edge_5687_8161
5152,-46.28,0.1,0.1,-0.11,complex,1,pde10,edge_5544_4147
5153,-31.49,0.36,0.77,0.74,complex,1,pde10,edge_8041_0738
5154,-32.9,0.11,0.14,0.14,complex,1,pde10,edge_5973_4096
5157,-133.25,0.32,0.32,0.0,complex,1,pde10,edge_1939_7846
5158,-0.28,0.08,0.08,0.05,complex,1,pde10,edge_2750_6221
5159,-10.55,0.25,0.22,-0.18,complex,1,pde10,edge_5973_4754
5160,-67.42,0.65,0.62,0.1,complex,1,pde10,edge_3484_4189
5161,-33.51,0.46,0.32,-0.31,complex,1,pde10,edge_1038_5687
5162,72.89,0.09,0.09,-0.01,complex,1,pde10,edge_4415_3032
5163,-120.6,0.28,0.3,0.21,complex,1,pde10,edge_3806_4147
5164,-42.52,0.45,0.33,-0.22,complex,1,pde10,edge_1423_4754
5165,46.71,0.22,0.25,0.23,complex,1,pde10,edge_4147_5973
5167,32.33,0.13,0.17,0.16,complex,1,pde10,edge_2750_5973
5168,110.88,0.16,0.2,0.27,complex,1,pde10,edge_8041_1939
5170,-92.86,0.13,0.13,0.06,complex,1,pde10,edge_3032_8041
5171,-63.51,0.25,0.39,0.32,complex,2,pde10,edge_7395_3484
5172,-134.44,0.31,0.27,0.01,complex,2,pde10,edge_7395_0738
5173,18.65,0.11,0.09,-0.17,complex,2,pde10,edge_8041_4415
5174,44.85,0.17,0.24,0.18,complex,2,pde10,edge_4189_4415
5175,-17.31,0.09,0.09,-0.32,complex,2,pde10,edge_1939_3032
5176,52.76,0.23,0.27,0.1,complex,2,pde10,edge_5544_3806
5177,-37.37,0.25,0.23,-0.09,complex,2,pde10,edge_4754_4147
5178,-106.43,0.18,0.28,0.46,complex,2,pde10,edge_3806_6221
5179,-64.42,0.38,0.62,0.53,complex,2,pde10,edge_3806_0340
5180,-61.26,0.17,0.14,-0.31,complex,2,pde10,edge_3806_1423
5181,-70.97,0.12,0.24,0.54,complex,2,pde10,edge_3806_5973
5182,-8.97,0.07,0.08,0.03,complex,2,pde10,edge_4096_4147
5183,10.91,0.09,0.09,-0.02,complex,2,pde10,edge_4147_2750
5184,23.14,0.08,0.08,-0.02,complex,2,pde10,edge_4147_7846
5185,-10.36,0.09,0.13,0.33,complex,2,pde10,edge_6694_4147
5186,-33.31,0.15,0.18,0.03,complex,2,pde10,edge_1038_9211
5187,2.7,0.16,0.23,0.28,complex,2,pde10,edge_1038_0309
5189,5.65,0.11,0.19,0.39,complex,2,pde10,edge_9211_1056
5190,-32.96,0.12,0.31,0.71,complex,2,pde10,edge_9211_9237
5191,12.94,0.63,0.4,-0.34,complex,2,pde10,edge_9211_0848
5192,-29.26,0.49,0.52,0.36,complex,2,pde10,edge_2333_9211
5195,-9.19,0.94,0.7,-0.37,complex,2,pde10,edge_0395_8161
5200,-12.08,0.06,0.06,-0.01,complex,2,pde10,edge_5644_9211
5201,17.39,0.12,0.12,0.05,complex,2,pde10,edge_5644_0309
5202,2.63,0.09,0.08,-0.09,complex,2,pde10,edge_5670_9211
5203,27.1,0.02,0.03,0.12,complex,2,pde10,edge_5687_1801
5205,-125.26,0.13,0.12,-0.14,complex,2,pde10,edge_3032_4096
5206,-47.7,0.28,0.28,0.14,complex,2,pde10,edge_8041_4147
5207,3.02,0.43,0.94,0.76,complex,2,pde10,edge_5687_1056
5208,-16.15,0.24,0.23,-0.16,complex,2,pde10,edge_0340_4754
5209,12.94,0.93,0.79,0.15,complex,2,pde10,edge_7395_1939
5210,-46.7,0.33,0.32,-0.01,complex,2,pde10,edge_5687_8161
5211,-46.72,0.19,0.22,0.11,complex,2,pde10,edge_5544_4147
5212,-33.06,0.19,0.14,-0.26,complex,2,pde10,edge_8041_0738
5213,-34.58,0.14,0.16,0.15,complex,2,pde10,edge_5973_4096
5215,-74.26,0.42,0.31,-0.21,complex,2,pde10,edge_3484_2750
5216,-132.51,0.23,0.43,0.49,complex,2,pde10,edge_1939_7846
5217,-0.18,0.08,0.09,0.13,complex,2,pde10,edge_2750_6221
5218,-10.27,0.26,0.2,-0.29,complex,2,pde10,edge_5973_4754
5219,-64.9,0.46,0.84,0.68,complex,2,pde10,edge_3484_4189
5220,-33.3,0.28,0.34,0.18,complex,2,pde10,edge_1038_5687
5221,73.23,0.07,0.07,0.02,complex,2,pde10,edge_4415_3032
5222,-120.18,0.21,0.28,0.2,complex,2,pde10,edge_3806_4147
5223,-42.17,0.2,0.2,0.02,complex,2,pde10,edge_1423_4754
5224,47.45,0.18,0.18,-0.07,complex,2,pde10,edge_4147_5973
5226,30.96,0.13,0.17,0.21,complex,2,pde10,edge_2750_5973
5227,110.69,0.24,0.23,0.04,complex,2,pde10,edge_8041_1939
5228,-35.42,0.59,0.78,0.59,complex,2,pde10,edge_0340_0738
5229,-90.97,0.13,0.13,0.05,complex,2,pde10,edge_3032_8041
5230,-62.04,0.24,0.26,0.05,complex,3,pde10,edge_7395_3484
5231,-132.99,0.43,0.4,-0.12,complex,3,pde10,edge_7395_0738
5232,19.62,0.1,0.14,0.3,complex,3,pde10,edge_8041_4415
5233,45.0,0.09,0.08,-0.18,complex,3,pde10,edge_4189_4415
5234,-17.04,0.1,0.08,-0.17,complex,3,pde10,edge_1939_3032
5235,52.54,0.22,0.25,0.14,complex,3,pde10,edge_5544_3806
5236,-37.73,0.15,0.19,0.22,complex,3,pde10,edge_4754_4147
5237,-105.89,0.28,0.29,0.18,complex,3,pde10,edge_3806_6221
5239,-58.75,0.19,0.12,-0.63,complex,3,pde10,edge_3806_1423
5240,-73.13,0.26,0.35,0.27,complex,3,pde10,edge_3806_5973
5241,-9.54,0.09,0.08,-0.06,complex,3,pde10,edge_4096_4147
5242,11.25,0.09,0.1,0.16,complex,3,pde10,edge_4147_2750
5243,23.27,0.15,0.2,0.39,complex,3,pde10,edge_4147_7846
5244,-10.13,0.1,0.1,-0.0,complex,3,pde10,edge_6694_4147
5245,-34.79,0.28,0.39,0.14,complex,3,pde10,edge_1038_9211
5246,2.68,0.17,0.16,-0.04,complex,3,pde10,edge_1038_0309
5248,5.01,0.07,0.09,0.17,complex,3,pde10,edge_9211_1056
5249,-34.5,0.18,0.15,-0.1,complex,3,pde10,edge_9211_9237
5250,13.15,0.32,0.5,0.41,complex,3,pde10,edge_9211_0848
5251,-30.28,0.28,0.31,0.11,complex,3,pde10,edge_2333_9211
5253,-27.11,0.85,0.67,-0.39,complex,3,pde10,edge_2333_0848
5256,14.72,0.59,0.79,0.51,complex,3,pde10,edge_8414_1056
5258,18.28,0.32,0.58,0.62,complex,3,pde10,edge_8414_5644
5259,-12.83,0.08,0.11,0.2,complex,3,pde10,edge_5644_9211
5260,16.65,0.1,0.31,0.76,complex,3,pde10,edge_5644_0309
5261,-0.38,0.11,0.1,-0.03,complex,3,pde10,edge_5670_9211
5262,27.18,0.03,0.03,-0.07,complex,3,pde10,edge_5687_1801
5264,-124.59,0.15,0.13,-0.24,complex,3,pde10,edge_3032_4096
5265,-47.4,0.22,0.5,0.67,complex,3,pde10,edge_8041_4147
5266,3.65,0.33,0.52,0.52,complex,3,pde10,edge_5687_1056
5267,-17.06,0.27,0.32,0.17,complex,3,pde10,edge_0340_4754
5269,-46.83,0.3,0.64,0.67,complex,3,pde10,edge_5687_8161
5270,-47.05,0.17,0.24,0.26,complex,3,pde10,edge_5544_4147
5271,-33.37,0.16,0.15,0.07,complex,3,pde10,edge_8041_0738
5272,-35.62,0.28,0.47,0.39,complex,3,pde10,edge_5973_4096
5274,-75.73,0.66,0.59,-0.2,complex,3,pde10,edge_3484_2750
5275,-132.82,0.36,0.78,0.72,complex,3,pde10,edge_1939_7846
5276,-0.63,0.08,0.12,0.39,complex,3,pde10,edge_2750_6221
5277,-10.37,0.25,0.24,0.08,complex,3,pde10,edge_5973_4754
5278,-63.62,0.26,0.47,0.49,complex,3,pde10,edge_3484_4189
5279,-33.21,0.33,0.32,-0.05,complex,3,pde10,edge_1038_5687
5280,72.96,0.09,0.09,0.09,complex,3,pde10,edge_4415_3032
5281,-119.98,0.22,0.3,0.23,complex,3,pde10,edge_3806_4147
5282,-41.3,0.17,0.18,-0.07,complex,3,pde10,edge_1423_4754
5283,45.86,0.13,0.13,-0.03,complex,3,pde10,edge_4147_5973
5285,32.67,0.2,0.25,0.23,complex,3,pde10,edge_2750_5973
5286,111.28,0.16,0.17,0.1,complex,3,pde10,edge_8041_1939
5288,-92.18,0.16,0.21,0.25,complex,3,pde10,edge_3032_8041
5289,-63.36,0.1,0.09,-0.05,water,1,pde10,edge_7395_3484
5290,-134.12,0.1,0.09,-0.17,water,1,pde10,edge_7395_0738
5291,19.05,0.07,0.07,0.07,water,1,pde10,edge_8041_4415
5292,47.02,0.07,0.06,-0.01,water,1,pde10,edge_4189_4415
5293,-18.08,0.09,0.07,-0.35,water,1,pde10,edge_1939_3032
5294,51.8,0.08,0.07,-0.09,water,1,pde10,edge_5544_3806
5295,-38.39,0.09,0.1,0.04,water,1,pde10,edge_4754_4147
5296,-107.34,0.08,0.08,-0.09,water,1,pde10,edge_3806_6221
5298,-59.95,0.09,0.07,-0.21,water,1,pde10,edge_3806_1423
