,val,err,aerr,conv,env,repeat,target,edge
2132,2.7,0.08,0.07,0.03,complex,1,bace,edge_CAT-4m_CAT-4p
2133,-17.48,0.1,0.11,0.09,complex,1,bace,edge_CAT-13d_CAT-13i
2134,27.13,0.1,0.13,0.29,complex,2,bace,edge_CAT-13b_CAT-17g
2135,34.66,0.19,0.18,-0.03,complex,2,bace,edge_CAT-13a_CAT-17g
2136,26.66,0.12,0.14,0.13,complex,2,bace,edge_CAT-13e_CAT-17g
2137,1.64,0.17,0.16,-0.0,complex,2,bace,edge_CAT-4m_CAT-4c
2138,18.77,0.17,0.19,0.1,complex,2,bace,edge_CAT-13k_CAT-4d
2139,18.48,0.1,0.12,0.15,complex,2,bace,edge_CAT-24_CAT-17e
2140,16.59,0.2,0.26,0.21,complex,2,bace,edge_CAT-13g_CAT-17g
2141,-0.84,0.1,0.09,-0.12,complex,2,bace,edge_CAT-13d_CAT-13h
2142,20.89,0.09,0.1,0.04,complex,2,bace,edge_CAT-13a_CAT-17i
2143,-23.69,0.13,0.11,-0.22,complex,2,bace,edge_CAT-4m_CAT-13j
2144,-74.73,0.17,0.21,0.26,complex,2,bace,edge_CAT-13a_CAT-13m
2145,-75.11,0.15,0.18,0.18,complex,2,bace,edge_CAT-4l_CAT-13k
2146,32.08,0.21,0.33,0.28,complex,2,bace,edge_CAT-13o_CAT-17i
2147,11.66,0.14,0.19,0.27,complex,2,bace,edge_CAT-4c_CAT-4o
2148,21.76,0.07,0.08,0.23,complex,2,bace,edge_CAT-4j_CAT-4o
2149,-78.98,0.11,0.13,0.12,complex,2,bace,edge_CAT-4i_CAT-13m
2150,1.8,0.12,0.16,0.23,complex,2,bace,edge_CAT-24_CAT-17i
2151,38.29,0.09,0.11,0.05,complex,2,bace,edge_CAT-13j_CAT-4o
2153,-11.61,0.12,0.12,0.16,complex,2,bace,edge_CAT-4o_CAT-4b
2154,-6.32,0.13,0.11,-0.25,complex,2,bace,edge_CAT-17i_CAT-13f
2155,4.06,0.1,0.09,-0.19,complex,2,bace,edge_CAT-17c_CAT-17e
2156,22.11,0.2,0.45,0.62,complex,2,bace,edge_CAT-13k_CAT-4b
2157,-9.61,0.13,0.12,-0.09,complex,2,bace,edge_CAT-4m_CAT-4j
2158,84.81,0.2,0.18,-0.08,complex,2,bace,edge_CAT-13n_CAT-13k
2159,-6.65,0.05,0.05,-0.08,complex,2,bace,edge_CAT-13d_CAT-17h
2160,6.01,0.11,0.09,-0.03,complex,2,bace,edge_CAT-17b_CAT-13d
2161,-9.26,0.06,0.06,-0.08,complex,2,bace,edge_CAT-4m_CAT-4n
2162,-17.4,0.14,0.15,0.11,complex,2,bace,edge_CAT-4m_CAT-13k
2163,7.17,0.09,0.08,-0.02,complex,2,bace,edge_CAT-13c_CAT-17i
2164,3.63,0.07,0.08,0.11,complex,2,bace,edge_CAT-4a_CAT-4o
2165,-7.28,0.12,0.12,-0.09,complex,2,bace,edge_CAT-13h_CAT-17i
2166,-12.22,0.2,0.32,0.39,complex,2,bace,edge_CAT-4o_CAT-4d
2167,-0.96,0.1,0.1,-0.18,complex,2,bace,edge_CAT-17g_CAT-17c
2168,-26.09,0.17,0.25,0.38,complex,2,bace,edge_CAT-4a_CAT-13k
2169,-18.09,0.16,0.29,0.51,complex,2,bace,edge_CAT-13d_CAT-17d
2170,-25.14,0.07,0.07,0.02,complex,2,bace,edge_CAT-17g_CAT-17f
2171,12.07,0.12,0.12,-0.04,complex,2,bace,edge_CAT-13e_CAT-17i
2172,-22.7,0.05,0.06,0.13,complex,2,bace,edge_CAT-13d_CAT-13b
2173,-22.43,0.11,0.12,0.06,complex,2,bace,edge_CAT-17g_CAT-13i
2174,-92.78,0.1,0.09,-0.16,complex,2,bace,edge_CAT-4m_CAT-13m
2175,-21.57,0.1,0.08,-0.18,complex,2,bace,edge_CAT-17g_CAT-13c
2176,5.81,0.09,0.08,0.01,complex,2,bace,edge_CAT-17i_CAT-17a
2177,-16.88,0.09,0.08,-0.17,complex,2,bace,edge_CAT-13d_CAT-13f
2178,27.71,0.08,0.08,0.06,complex,2,bace,edge_CAT-17f_CAT-17e
2179,-2.59,0.1,0.13,0.3,complex,2,bace,edge_CAT-13d_CAT-17a
2180,-22.05,0.06,0.06,-0.08,complex,2,bace,edge_CAT-17g_CAT-17d
2181,87.23,0.17,0.18,0.14,complex,2,bace,edge_CAT-13n_CAT-13a
2182,32.8,0.22,0.25,0.12,complex,2,bace,edge_CAT-13o_CAT-17h
2183,14.68,0.07,0.07,-0.04,complex,2,bace,edge_CAT-17b_CAT-17e
2184,33.57,0.11,0.12,0.12,complex,2,bace,edge_CAT-4k_CAT-4o
2185,57.38,0.2,0.26,0.26,complex,2,bace,edge_CAT-4m_CAT-4l
2186,-20.06,0.11,0.19,0.45,complex,2,bace,edge_CAT-4m_CAT-4k
2187,88.84,0.18,0.2,0.09,complex,2,bace,edge_CAT-13n_CAT-4i
2188,2.61,0.17,0.4,0.62,complex,2,bace,edge_CAT-13g_CAT-17i
2189,-19.53,0.1,0.17,0.45,complex,2,bace,edge_CAT-4p_CAT-13k
2190,2.55,0.07,0.06,-0.11,complex,2,bace,edge_CAT-4m_CAT-4p
2191,-16.92,0.09,0.09,-0.04,complex,2,bace,edge_CAT-13d_CAT-13i
2192,26.8,0.11,0.15,0.24,complex,3,bace,edge_CAT-13b_CAT-17g
2193,34.04,0.12,0.15,0.29,complex,3,bace,edge_CAT-13a_CAT-17g
2194,24.67,0.13,0.16,0.23,complex,3,bace,edge_CAT-13e_CAT-17g
2195,2.4,0.23,0.25,0.17,complex,3,bace,edge_CAT-4m_CAT-4c
2196,23.03,0.27,0.27,-0.03,complex,3,bace,edge_CAT-13k_CAT-4d
2197,18.34,0.11,0.17,0.43,complex,3,bace,edge_CAT-24_CAT-17e
2198,15.17,0.25,0.43,0.57,complex,3,bace,edge_CAT-13g_CAT-17g
2199,-1.26,0.12,0.13,-0.06,complex,3,bace,edge_CAT-13d_CAT-13h
2200,20.95,0.12,0.13,0.1,complex,3,bace,edge_CAT-13a_CAT-17i
2201,-23.21,0.1,0.11,-0.08,complex,3,bace,edge_CAT-4m_CAT-13j
2202,-74.23,0.24,0.24,0.08,complex,3,bace,edge_CAT-13a_CAT-13m
2203,-74.12,0.22,0.27,0.14,complex,3,bace,edge_CAT-4l_CAT-13k
2204,30.41,0.24,0.2,-0.38,complex,3,bace,edge_CAT-13o_CAT-17i
2205,12.29,0.13,0.13,0.04,complex,3,bace,edge_CAT-4c_CAT-4o
2206,22.21,0.08,0.07,-0.06,complex,3,bace,edge_CAT-4j_CAT-4o
2207,-78.53,0.15,0.17,-0.0,complex,3,bace,edge_CAT-4i_CAT-13m
2208,2.2,0.09,0.14,0.36,complex,3,bace,edge_CAT-24_CAT-17i
2209,37.75,0.11,0.09,-0.17,complex,3,bace,edge_CAT-13j_CAT-4o
2210,-9.91,0.1,0.1,-0.01,complex,3,bace,edge_CAT-4n_CAT-13k
2211,-10.87,0.13,0.13,-0.03,complex,3,bace,edge_CAT-4o_CAT-4b
2212,-5.98,0.17,0.12,-0.33,complex,3,bace,edge_CAT-17i_CAT-13f
2213,3.8,0.08,0.1,0.11,complex,3,bace,edge_CAT-17c_CAT-17e
2214,20.51,0.13,0.21,0.44,complex,3,bace,edge_CAT-13k_CAT-4b
2215,-8.76,0.15,0.21,0.41,complex,3,bace,edge_CAT-4m_CAT-4j
2216,85.57,0.11,0.12,0.09,complex,3,bace,edge_CAT-13n_CAT-13k
2217,-6.8,0.05,0.05,0.03,complex,3,bace,edge_CAT-13d_CAT-17h
2218,5.05,0.07,0.08,0.08,complex,3,bace,edge_CAT-17b_CAT-13d
2219,-8.73,0.09,0.09,0.1,complex,3,bace,edge_CAT-4m_CAT-4n
2220,-17.18,0.1,0.11,0.11,complex,3,bace,edge_CAT-4m_CAT-13k
2221,7.58,0.13,0.12,-0.0,complex,3,bace,edge_CAT-13c_CAT-17i
2222,2.82,0.08,0.07,0.02,complex,3,bace,edge_CAT-4a_CAT-4o
2223,-8.05,0.13,0.15,0.04,complex,3,bace,edge_CAT-13h_CAT-17i
2224,-12.23,0.15,0.4,0.65,complex,3,bace,edge_CAT-4o_CAT-4d
2225,0.07,0.12,0.18,0.37,complex,3,bace,edge_CAT-17g_CAT-17c
2226,-26.41,0.14,0.13,0.06,complex,3,bace,edge_CAT-4a_CAT-13k
2227,-17.7,0.16,0.12,-0.3,complex,3,bace,edge_CAT-13d_CAT-17d
2228,-25.44,0.06,0.06,-0.08,complex,3,bace,edge_CAT-17g_CAT-17f
2229,12.71,0.15,0.13,-0.0,complex,3,bace,edge_CAT-13e_CAT-17i
2230,-22.85,0.07,0.06,-0.32,complex,3,bace,edge_CAT-13d_CAT-13b
2231,-20.95,0.15,0.12,-0.17,complex,3,bace,edge_CAT-17g_CAT-13i
2232,-92.64,0.09,0.08,-0.21,complex,3,bace,edge_CAT-4m_CAT-13m
2233,-19.79,0.09,0.14,0.41,complex,3,bace,edge_CAT-17g_CAT-13c
2234,6.07,0.08,0.09,0.08,complex,3,bace,edge_CAT-17i_CAT-17a
2235,-17.22,0.09,0.09,-0.09,complex,3,bace,edge_CAT-13d_CAT-13f
2236,27.91,0.12,0.12,-0.09,complex,3,bace,edge_CAT-17f_CAT-17e
2237,-3.17,0.07,0.08,0.08,complex,3,bace,edge_CAT-13d_CAT-17a
2238,-22.44,0.08,0.12,0.4,complex,3,bace,edge_CAT-17g_CAT-17d
2239,87.87,0.25,0.27,0.14,complex,3,bace,edge_CAT-13n_CAT-13a
2240,31.87,0.25,0.43,0.48,complex,3,bace,edge_CAT-13o_CAT-17h
2241,14.7,0.08,0.07,-0.06,complex,3,bace,edge_CAT-17b_CAT-17e
2242,33.88,0.1,0.14,0.26,complex,3,bace,edge_CAT-4k_CAT-4o
2243,56.88,0.15,0.2,0.24,complex,3,bace,edge_CAT-4m_CAT-4l
2244,-19.76,0.08,0.17,0.55,complex,3,bace,edge_CAT-4m_CAT-4k
2245,90.98,0.16,0.39,0.63,complex,3,bace,edge_CAT-13n_CAT-4i
2246,2.05,0.31,0.35,0.04,complex,3,bace,edge_CAT-13g_CAT-17i
2247,-20.51,0.15,0.14,0.02,complex,3,bace,edge_CAT-4p_CAT-13k
2248,2.69,0.06,0.05,-0.11,complex,3,bace,edge_CAT-4m_CAT-4p
2249,-17.3,0.08,0.1,0.15,complex,3,bace,edge_CAT-13d_CAT-13i
2250,27.68,0.08,0.06,-0.2,water,1,bace,edge_CAT-13b_CAT-17g
2251,35.27,0.07,0.07,-0.09,water,1,bace,edge_CAT-13a_CAT-17g
2252,24.99,0.08,0.09,0.02,water,1,bace,edge_CAT-13e_CAT-17g
2253,0.61,0.06,0.05,-0.07,water,1,bace,edge_CAT-4m_CAT-4c
2254,20.52,0.08,0.08,-0.04,water,1,bace,edge_CAT-13k_CAT-4d
2255,15.82,0.07,0.06,-0.13,water,1,bace,edge_CAT-24_CAT-17e
2256,16.96,0.1,0.11,0.02,water,1,bace,edge_CAT-13g_CAT-17g
2257,-2.07,0.06,0.05,-0.03,water,1,bace,edge_CAT-13d_CAT-13h
2258,22.76,0.05,0.06,-0.01,water,1,bace,edge_CAT-13a_CAT-17i
2259,-25.24,0.07,0.08,-0.1,water,1,bace,edge_CAT-4m_CAT-13j
2260,-73.35,0.08,0.08,0.01,water,1,bace,edge_CAT-13a_CAT-13m
2261,-74.15,0.07,0.07,-0.03,water,1,bace,edge_CAT-4l_CAT-13k
2263,12.35,0.07,0.06,-0.03,water,1,bace,edge_CAT-4c_CAT-4o
2264,22.52,0.05,0.04,-0.02,water,1,bace,edge_CAT-4j_CAT-4o
2265,-79.02,0.05,0.06,0.02,water,1,bace,edge_CAT-4i_CAT-13m
2266,-1.41,0.06,0.06,-0.07,water,1,bace,edge_CAT-24_CAT-17i
2267,37.99,0.07,0.07,-0.09,water,1,bace,edge_CAT-13j_CAT-4o
2268,-10.01,0.06,0.06,0.01,water,1,bace,edge_CAT-4n_CAT-13k
2269,-9.12,0.05,0.05,-0.03,water,1,bace,edge_CAT-4o_CAT-4b
2270,-7.4,0.07,0.07,-0.03,water,1,bace,edge_CAT-17i_CAT-13f
2271,4.17,0.06,0.05,-0.12,water,1,bace,edge_CAT-17c_CAT-17e
2272,22.13,0.06,0.07,0.09,water,1,bace,edge_CAT-13k_CAT-4b
2273,-9.53,0.04,0.05,-0.04,water,1,bace,edge_CAT-4m_CAT-4j
2274,85.65,0.08,0.07,0.03,water,1,bace,edge_CAT-13n_CAT-13k
2275,-6.76,0.04,0.04,0.03,water,1,bace,edge_CAT-13d_CAT-17h
2276,5.31,0.05,0.05,0.05,water,1,bace,edge_CAT-17b_CAT-13d
2277,-8.71,0.05,0.05,-0.06,water,1,bace,edge_CAT-4m_CAT-4n
2278,-18.57,0.06,0.06,-0.09,water,1,bace,edge_CAT-4m_CAT-13k
2279,9.63,0.06,0.06,-0.01,water,1,bace,edge_CAT-13c_CAT-17i
2280,3.82,0.05,0.05,0.01,water,1,bace,edge_CAT-4a_CAT-4o
2281,-7.36,0.06,0.06,-0.02,water,1,bace,edge_CAT-13h_CAT-17i
2282,-10.77,0.08,0.07,-0.11,water,1,bace,edge_CAT-4o_CAT-4d
2283,0.21,0.04,0.05,0.08,water,1,bace,edge_CAT-17g_CAT-17c
2284,-27.07,0.05,0.06,0.01,water,1,bace,edge_CAT-4a_CAT-13k
2285,-20.76,0.05,0.05,0.01,water,1,bace,edge_CAT-13d_CAT-17d
2286,-23.47,0.05,0.05,-0.02,water,1,bace,edge_CAT-17g_CAT-17f
2287,12.67,0.07,0.07,-0.0,water,1,bace,edge_CAT-13e_CAT-17i
2288,-24.53,0.06,0.06,0.01,water,1,bace,edge_CAT-13d_CAT-13b
2289,-21.12,0.07,0.07,-0.01,water,1,bace,edge_CAT-17g_CAT-13i
2290,-92.96,0.05,0.05,0.03,water,1,bace,edge_CAT-4m_CAT-13m
2291,-22.34,0.06,0.06,0.01,water,1,bace,edge_CAT-17g_CAT-13c
2292,7.06,0.05,0.05,0.05,water,1,bace,edge_CAT-17i_CAT-17a
2293,-17.82,0.06,0.06,-0.06,water,1,bace,edge_CAT-13d_CAT-13f
2294,27.85,0.05,0.05,-0.11,water,1,bace,edge_CAT-17f_CAT-17e
2295,-2.81,0.05,0.05,0.02,water,1,bace,edge_CAT-13d_CAT-17a
2296,-22.97,0.05,0.05,-0.04,water,1,bace,edge_CAT-17g_CAT-17d
2297,87.44,0.09,0.09,-0.06,water,1,bace,edge_CAT-13n_CAT-13a
2299,14.81,0.05,0.05,-0.03,water,1,bace,edge_CAT-17b_CAT-17e
2300,34.93,0.06,0.05,-0.03,water,1,bace,edge_CAT-4k_CAT-4o
2301,56.08,0.06,0.06,-0.04,water,1,bace,edge_CAT-4m_CAT-4l
2302,-21.95,0.06,0.06,-0.04,water,1,bace,edge_CAT-4m_CAT-4k
2303,90.51,0.07,0.06,-0.02,water,1,bace,edge_CAT-13n_CAT-4i
2304,4.02,0.16,0.14,-0.07,water,1,bace,edge_CAT-13g_CAT-17i
2305,-21.85,0.06,0.07,0.05,water,1,bace,edge_CAT-4p_CAT-13k
2306,3.16,0.05,0.04,0.02,water,1,bace,edge_CAT-4m_CAT-4p
2307,-17.82,0.06,0.06,0.03,water,1,bace,edge_CAT-13d_CAT-13i
2308,27.98,0.08,0.08,-0.01,water,2,bace,edge_CAT-13b_CAT-17g
2309,35.19,0.06,0.06,-0.02,water,2,bace,edge_CAT-13a_CAT-17g
2310,25.02,0.07,0.08,0.12,water,2,bace,edge_CAT-13e_CAT-17g
2311,0.62,0.06,0.05,0.02,water,2,bace,edge_CAT-4m_CAT-4c
2312,20.41,0.1,0.09,-0.05,water,2,bace,edge_CAT-13k_CAT-4d
2313,15.67,0.06,0.06,-0.05,water,2,bace,edge_CAT-24_CAT-17e
2314,16.64,0.13,0.14,0.04,water,2,bace,edge_CAT-13g_CAT-17g
2315,-2.04,0.05,0.05,0.02,water,2,bace,edge_CAT-13d_CAT-13h
2316,22.62,0.06,0.06,-0.05,water,2,bace,edge_CAT-13a_CAT-17i
2317,-25.27,0.08,0.08,-0.01,water,2,bace,edge_CAT-4m_CAT-13j
2318,-73.26,0.07,0.08,0.1,water,2,bace,edge_CAT-13a_CAT-13m
2319,-73.87,0.07,0.07,0.07,water,2,bace,edge_CAT-4l_CAT-13k
2321,12.42,0.05,0.06,0.03,water,2,bace,edge_CAT-4c_CAT-4o
2322,22.41,0.04,0.04,0.06,water,2,bace,edge_CAT-4j_CAT-4o
2323,-79.06,0.07,0.06,-0.02,water,2,bace,edge_CAT-4i_CAT-13m
2324,-1.33,0.06,0.06,0.04,water,2,bace,edge_CAT-24_CAT-17i
2325,37.87,0.07,0.07,-0.07,water,2,bace,edge_CAT-13j_CAT-4o
2326,-9.8,0.07,0.07,0.06,water,2,bace,edge_CAT-4n_CAT-13k
2327,-9.04,0.04,0.05,0.03,water,2,bace,edge_CAT-4o_CAT-4b
2328,-7.33,0.05,0.06,0.04,water,2,bace,edge_CAT-17i_CAT-13f
2329,4.06,0.06,0.04,-0.07,water,2,bace,edge_CAT-17c_CAT-17e
2330,22.18,0.06,0.06,-0.03,water,2,bace,edge_CAT-13k_CAT-4b
2331,-9.46,0.05,0.05,0.01,water,2,bace,edge_CAT-4m_CAT-4j
2332,85.72,0.06,0.06,0.02,water,2,bace,edge_CAT-13n_CAT-13k
2333,-6.75,0.04,0.04,-0.01,water,2,bace,edge_CAT-13d_CAT-17h
2334,5.42,0.04,0.05,-0.04,water,2,bace,edge_CAT-17b_CAT-13d
2335,-8.7,0.05,0.05,-0.02,water,2,bace,edge_CAT-4m_CAT-4n
2336,-18.76,0.06,0.06,0.09,water,2,bace,edge_CAT-4m_CAT-13k
2337,9.83,0.06,0.06,-0.03,water,2,bace,edge_CAT-13c_CAT-17i
2338,3.86,0.04,0.05,-0.02,water,2,bace,edge_CAT-4a_CAT-4o
2339,-7.21,0.06,0.06,0.06,water,2,bace,edge_CAT-13h_CAT-17i
2340,-10.64,0.07,0.08,-0.01,water,2,bace,edge_CAT-4o_CAT-4d
2341,0.26,0.06,0.05,-0.01,water,2,bace,edge_CAT-17g_CAT-17c
2342,-26.89,0.07,0.06,-0.05,water,2,bace,edge_CAT-4a_CAT-13k
2343,-20.7,0.06,0.06,-0.01,water,2,bace,edge_CAT-13d_CAT-17d
2344,-23.52,0.04,0.05,0.06,water,2,bace,edge_CAT-17g_CAT-17f
2345,12.5,0.09,0.09,0.01,water,2,bace,edge_CAT-13e_CAT-17i
2346,-24.87,0.06,0.08,0.22,water,2,bace,edge_CAT-13d_CAT-13b
2347,-21.05,0.07,0.07,0.01,water,2,bace,edge_CAT-17g_CAT-13i
2348,-93.03,0.05,0.05,0.01,water,2,bace,edge_CAT-4m_CAT-13m
2349,-22.26,0.06,0.06,0.02,water,2,bace,edge_CAT-17g_CAT-13c
2350,7.1,0.06,0.05,-0.06,water,2,bace,edge_CAT-17i_CAT-17a
2351,-17.88,0.06,0.06,0.02,water,2,bace,edge_CAT-13d_CAT-13f
2352,27.94,0.05,0.05,-0.11,water,2,bace,edge_CAT-17f_CAT-17e
2353,-2.78,0.04,0.04,-0.03,water,2,bace,edge_CAT-13d_CAT-17a
2354,-22.99,0.05,0.05,-0.01,water,2,bace,edge_CAT-17g_CAT-17d
2355,87.65,0.07,0.08,-0.03,water,2,bace,edge_CAT-13n_CAT-13a
2356,34.53,0.13,0.79,0.74,water,2,bace,edge_CAT-13o_CAT-17h
2357,14.83,0.05,0.04,-0.06,water,2,bace,edge_CAT-17b_CAT-17e
2358,34.91,0.04,0.05,0.04,water,2,bace,edge_CAT-4k_CAT-4o
2359,56.09,0.05,0.05,-0.0,water,2,bace,edge_CAT-4m_CAT-4l
2360,-21.84,0.06,0.05,-0.03,water,2,bace,edge_CAT-4m_CAT-4k
2361,90.46,0.06,0.07,0.01,water,2,bace,edge_CAT-13n_CAT-4i
2362,3.33,0.14,0.19,0.31,water,2,bace,edge_CAT-13g_CAT-17i
2363,-21.79,0.05,0.06,0.02,water,2,bace,edge_CAT-4p_CAT-13k
2364,3.2,0.04,0.04,-0.01,water,2,bace,edge_CAT-4m_CAT-4p
2365,-18.34,0.07,0.08,0.14,water,2,bace,edge_CAT-13d_CAT-13i
2366,28.28,0.07,0.09,0.18,water,3,bace,edge_CAT-13b_CAT-17g
2367,35.18,0.05,0.06,-0.02,water,3,bace,edge_CAT-13a_CAT-17g
2368,25.05,0.07,0.07,-0.01,water,3,bace,edge_CAT-13e_CAT-17g
2369,0.52,0.06,0.06,-0.07,water,3,bace,edge_CAT-4m_CAT-4c
2370,20.56,0.07,0.08,-0.03,water,3,bace,edge_CAT-13k_CAT-4d
2371,15.71,0.06,0.05,-0.11,water,3,bace,edge_CAT-24_CAT-17e
2372,17.07,0.09,0.08,-0.05,water,3,bace,edge_CAT-13g_CAT-17g
2373,-2.07,0.05,0.05,0.0,water,3,bace,edge_CAT-13d_CAT-13h
2374,22.65,0.06,0.06,-0.02,water,3,bace,edge_CAT-13a_CAT-17i
2375,-25.11,0.09,0.09,-0.01,water,3,bace,edge_CAT-4m_CAT-13j
2376,-73.26,0.08,0.08,0.03,water,3,bace,edge_CAT-13a_CAT-13m
2377,-74.11,0.08,0.07,-0.04,water,3,bace,edge_CAT-4l_CAT-13k
2378,32.47,0.0,0.44,0.46,water,3,bace,edge_CAT-13o_CAT-17i
2379,12.43,0.06,0.06,-0.04,water,3,bace,edge_CAT-4c_CAT-4o
2380,22.42,0.05,0.05,-0.0,water,3,bace,edge_CAT-4j_CAT-4o
2381,-78.96,0.06,0.07,0.01,water,3,bace,edge_CAT-4i_CAT-13m
2382,-1.42,0.06,0.06,-0.04,water,3,bace,edge_CAT-24_CAT-17i
2383,38.06,0.08,0.08,0.01,water,3,bace,edge_CAT-13j_CAT-4o
2384,-9.88,0.06,0.07,0.02,water,3,bace,edge_CAT-4n_CAT-13k
2385,-9.07,0.05,0.05,0.06,water,3,bace,edge_CAT-4o_CAT-4b
2386,-7.35,0.07,0.07,0.04,water,3,bace,edge_CAT-17i_CAT-13f
2387,4.2,0.05,0.05,-0.15,water,3,bace,edge_CAT-17c_CAT-17e
2388,22.21,0.07,0.06,-0.09,water,3,bace,edge_CAT-13k_CAT-4b
2389,-9.38,0.05,0.05,-0.04,water,3,bace,edge_CAT-4m_CAT-4j
2390,85.64,0.06,0.06,0.02,water,3,bace,edge_CAT-13n_CAT-13k
2391,-6.76,0.04,0.04,0.01,water,3,bace,edge_CAT-13d_CAT-17h
2392,5.51,0.04,0.04,-0.0,water,3,bace,edge_CAT-17b_CAT-13d
2393,-8.7,0.04,0.04,-0.03,water,3,bace,edge_CAT-4m_CAT-4n
2394,-18.63,0.06,0.06,-0.04,water,3,bace,edge_CAT-4m_CAT-13k
2395,9.72,0.06,0.06,-0.01,water,3,bace,edge_CAT-13c_CAT-17i
2396,3.82,0.05,0.05,-0.02,water,3,bace,edge_CAT-4a_CAT-4o
2397,-7.31,0.06,0.06,-0.05,water,3,bace,edge_CAT-13h_CAT-17i
2398,-10.74,0.07,0.07,-0.04,water,3,bace,edge_CAT-4o_CAT-4d
2399,0.32,0.05,0.05,0.0,water,3,bace,edge_CAT-17g_CAT-17c
2400,-26.99,0.05,0.06,0.01,water,3,bace,edge_CAT-4a_CAT-13k
2401,-20.67,0.06,0.05,-0.05,water,3,bace,edge_CAT-13d_CAT-17d
2402,-23.56,0.04,0.04,-0.0,water,3,bace,edge_CAT-17g_CAT-17f
2403,12.65,0.07,0.07,0.02,water,3,bace,edge_CAT-13e_CAT-17i
2404,-24.46,0.06,0.05,-0.09,water,3,bace,edge_CAT-13d_CAT-13b
2405,-21.05,0.06,0.06,-0.04,water,3,bace,edge_CAT-17g_CAT-13i
2406,-92.96,0.05,0.05,-0.0,water,3,bace,edge_CAT-4m_CAT-13m
2407,-22.27,0.05,0.06,0.0,water,3,bace,edge_CAT-17g_CAT-13c
2408,7.11,0.05,0.06,0.03,water,3,bace,edge_CAT-17i_CAT-17a
2409,-17.71,0.06,0.06,0.02,water,3,bace,edge_CAT-13d_CAT-13f
2410,27.95,0.05,0.05,-0.12,water,3,bace,edge_CAT-17f_CAT-17e
2411,-2.88,0.05,0.05,0.01,water,3,bace,edge_CAT-13d_CAT-17a
2412,-23.06,0.05,0.05,-0.05,water,3,bace,edge_CAT-17g_CAT-17d
2413,87.7,0.09,0.09,0.05,water,3,bace,edge_CAT-13n_CAT-13a
2415,14.82,0.05,0.05,-0.07,water,3,bace,edge_CAT-17b_CAT-17e
2416,34.84,0.06,0.05,-0.02,water,3,bace,edge_CAT-4k_CAT-4o
2417,56.06,0.06,0.06,-0.01,water,3,bace,edge_CAT-4m_CAT-4l
2418,-21.81,0.05,0.05,0.01,water,3,bace,edge_CAT-4m_CAT-4k
2419,90.3,0.05,0.06,0.04,water,3,bace,edge_CAT-13n_CAT-4i
2420,4.19,0.11,0.13,0.04,water,3,bace,edge_CAT-13g_CAT-17i
2421,-21.79,0.06,0.06,-0.04,water,3,bace,edge_CAT-4p_CAT-13k
2422,3.22,0.04,0.04,0.05,water,3,bace,edge_CAT-4m_CAT-4p
2423,-18.11,0.07,0.07,-0.0,water,3,bace,edge_CAT-13d_CAT-13i
2424,33.83,0.11,0.13,0.15,complex,1,bace_hunt,edge_33_13
2425,28.89,0.16,0.2,0.24,complex,1,bace_hunt,edge_33_25
2426,-16.67,0.08,0.08,0.05,complex,1,bace_hunt,edge_31_33
2427,-30.08,0.09,0.15,0.38,complex,1,bace_hunt,edge_12_33
2428,79.22,0.19,0.15,-0.16,complex,1,bace_hunt,edge_28_34
2429,67.29,0.1,0.23,0.66,complex,1,bace_hunt,edge_28_37
2430,90.65,0.4,0.35,-0.08,complex,1,bace_hunt,edge_28_23
2431,-13.36,0.23,0.21,-0.1,complex,1,bace_hunt,edge_22_32
2432,4.67,0.49,0.7,0.54,complex,1,bace_hunt,edge_22_16
2433,-21.46,0.23,0.32,0.15,complex,1,bace_hunt,edge_26_32
2434,-1.77,0.06,0.07,0.0,complex,1,bace_hunt,edge_26_14
2435,-1.35,0.22,0.33,0.38,complex,1,bace_hunt,edge_16_26
2436,18.08,0.11,0.09,-0.06,complex,1,bace_hunt,edge_37_34
2437,-23.84,0.15,0.13,-0.15,complex,1,bace_hunt,edge_19_37
2438,-10.1,0.18,0.15,-0.05,complex,1,bace_hunt,edge_1a_37
2439,-18.64,0.08,0.11,0.23,complex,1,bace_hunt,edge_27_37
2440,8.08,0.15,0.14,0.03,complex,1,bace_hunt,edge_35_37
2441,-24.98,0.07,0.11,0.26,complex,1,bace_hunt,edge_21_37
2442,72.05,0.11,0.09,-0.22,complex,1,bace_hunt,edge_30_20
2443,103.18,0.22,0.24,0.04,complex,1,bace_hunt,edge_30_13
2444,88.83,0.12,0.12,-0.01,complex,1,bace_hunt,edge_30_21
2445,6.11,0.18,0.16,-0.12,complex,1,bace_hunt,edge_30_39
2446,-0.92,0.1,0.1,0.04,complex,1,bace_hunt,edge_1a_40
2447,-8.06,0.19,0.2,-0.03,complex,1,bace_hunt,edge_29_40
2448,-4.98,0.07,0.06,-0.21,complex,1,bace_hunt,edge_19_25
2449,-6.99,0.1,0.09,-0.01,complex,1,bace_hunt,edge_13_25
2450,-2.49,0.05,0.05,0.06,complex,1,bace_hunt,edge_25_14
2451,-0.16,0.1,0.12,0.12,complex,1,bace_hunt,edge_12_25
2452,9.49,0.36,0.37,0.05,complex,1,bace_hunt,edge_31_36
2453,19.4,0.11,0.13,0.13,complex,1,bace_hunt,edge_31_13
2454,-20.93,0.06,0.07,0.16,complex,1,bace_hunt,edge_38_31
2455,-25.84,0.25,0.29,0.2,complex,1,bace_hunt,edge_24_1a
