,val,err,aerr,conv,env,repeat,target,edge
4632,-90.54,0.08,0.1,0.1,water,3,hif2a,edge_235_1
4633,-192.54,0.16,0.16,0.0,water,3,hif2a,edge_235_54
4634,142.88,0.08,0.09,0.02,water,3,hif2a,edge_234_227
4635,-21.1,0.08,0.08,0.04,water,3,hif2a,edge_234_289
4636,34.61,0.07,0.08,-0.09,water,3,hif2a,edge_30_42
4637,-23.23,0.06,0.07,0.13,water,3,hif2a,edge_30_84
4638,-130.77,0.15,0.13,-0.12,water,3,hif2a,edge_30_251
4639,56.71,0.1,0.11,0.02,water,3,hif2a,edge_30_25
4640,8.52,0.12,0.14,0.01,water,3,hif2a,edge_1_155
4641,0.44,0.12,0.11,-0.04,water,3,hif2a,edge_1_7a
4642,-101.42,0.1,0.11,0.08,water,3,hif2a,edge_1_254
4643,-192.48,0.11,0.11,0.03,water,3,hif2a,edge_1_256
4644,27.79,0.07,0.08,-0.01,water,3,hif2a,edge_1_15
4645,41.59,0.15,0.18,0.18,water,3,hif2a,edge_237_227
4646,-22.48,0.13,0.1,-0.25,water,3,hif2a,edge_237_31
4647,-11.42,0.13,0.26,0.52,water,3,hif2a,edge_237_41
4648,-206.12,0.17,0.19,-0.02,water,3,hif2a,edge_237_336
4649,69.94,0.29,0.28,-0.0,water,3,hif2a,edge_237_290
4650,-130.62,0.12,0.12,-0.0,water,3,hif2a,edge_237_254
4651,-90.46,0.08,0.07,-0.15,water,3,hif2a,edge_227_167
4652,-156.48,0.07,0.08,0.03,water,3,hif2a,edge_227_231
4653,-42.76,0.08,0.09,0.09,water,3,hif2a,edge_227_15
4654,-71.25,0.12,0.1,-0.18,water,3,hif2a,edge_266_156
4655,-152.81,0.14,0.14,0.06,water,3,hif2a,edge_266_165
4656,-115.9,0.13,0.11,-0.1,water,3,hif2a,edge_266_84
4657,-207.83,0.15,0.13,-0.16,water,3,hif2a,edge_266_254
4658,107.77,0.08,0.1,0.14,water,3,hif2a,edge_206_57
4659,71.79,0.13,0.13,0.09,water,3,hif2a,edge_206_42
4660,44.32,0.1,0.1,0.04,water,3,hif2a,edge_206_23
4661,-136.88,0.11,0.11,-0.0,water,3,hif2a,edge_206_256
4662,-65.69,0.11,0.11,-0.03,water,3,hif2a,edge_67_165
4664,-38.99,0.12,0.1,-0.16,water,3,hif2a,edge_156_167
4665,-79.38,0.13,0.12,0.04,water,3,hif2a,edge_156_165
4666,8.14,0.11,0.11,0.07,water,3,hif2a,edge_156_42
4667,-79.25,0.32,0.31,-0.02,water,3,hif2a,edge_156_164
4668,-61.74,0.1,0.1,0.04,water,3,hif2a,edge_31_61
4669,-6.7,0.09,0.11,0.06,water,3,hif2a,edge_31_7a
4670,98.24,0.13,0.14,0.12,water,3,hif2a,edge_289_35
4671,178.77,0.13,0.13,-0.08,water,3,hif2a,edge_289_224
4672,-83.81,0.08,0.11,0.15,water,3,hif2a,edge_61_251
4673,-39.82,0.11,0.12,-0.01,water,3,hif2a,edge_167_165
4674,28.55,0.11,0.11,-0.02,water,3,hif2a,edge_167_155
4675,-92.11,0.1,0.13,0.16,water,3,hif2a,edge_167_50
4676,86.2,1.37,0.77,-0.55,water,3,hif2a,edge_165_42
4677,-93.77,0.1,0.09,-0.03,water,3,hif2a,edge_165_252
4678,-104.65,0.09,0.09,-0.03,water,3,hif2a,edge_165_336
4679,-17.26,0.07,0.09,0.0,water,3,hif2a,edge_165_163
4680,-13.06,0.13,0.12,0.06,water,3,hif2a,edge_41_7b
4681,20.8,0.16,0.17,0.04,water,3,hif2a,edge_7b_42
4682,-92.23,0.11,0.27,0.59,water,3,hif2a,edge_7b_231
4683,-35.68,0.15,0.12,-0.13,water,3,hif2a,edge_54_251
4684,145.75,0.1,0.11,0.07,water,3,hif2a,edge_54_124
4685,-104.9,0.08,0.08,0.07,water,3,hif2a,edge_215_252
4686,76.54,0.1,0.1,-0.02,water,3,hif2a,edge_215_15
4687,-29.1,0.08,0.09,0.0,water,3,hif2a,edge_215_163
4688,-147.54,0.06,0.08,0.05,water,3,hif2a,edge_57_231
4690,-6.94,0.11,0.1,-0.02,water,3,hif2a,edge_35_7a
4691,-37.22,0.11,0.12,0.11,water,3,hif2a,edge_35_84
4692,-11.38,0.11,0.1,-0.02,water,3,hif2a,edge_252_336
4693,272.62,0.13,0.14,0.0,water,3,hif2a,edge_252_290
4694,172.13,0.09,0.09,-0.01,water,3,hif2a,edge_252_155
4695,67.3,0.13,0.14,0.07,water,3,hif2a,edge_252_231
4696,217.88,0.13,0.12,-0.05,water,3,hif2a,edge_252_124
4697,47.74,0.13,0.13,-0.05,water,3,hif2a,edge_336_251
4698,-98.02,0.11,0.14,0.19,water,3,hif2a,edge_290_7a
4699,-124.38,0.23,0.23,0.02,water,3,hif2a,edge_290_84
4700,-95.79,0.1,0.17,0.33,water,3,hif2a,edge_290_23
4701,-290.75,0.11,0.12,0.07,water,3,hif2a,edge_290_256
4702,-33.7,0.13,0.12,0.02,water,3,hif2a,edge_155_84
4703,104.15,0.33,0.34,0.13,water,3,hif2a,edge_164_124
4704,109.74,0.17,0.3,0.51,water,3,hif2a,edge_164_25
4705,-17.24,0.28,0.23,-0.22,water,3,hif2a,edge_164_163
4706,85.42,0.15,0.17,0.08,water,3,hif2a,edge_7a_224
4707,0.33,0.07,0.07,0.05,water,3,hif2a,edge_7a_23
4708,-171.68,0.12,0.13,0.04,water,3,hif2a,edge_224_231
4709,54.14,0.13,0.16,0.18,water,3,hif2a,edge_84_15
4710,-18.56,0.25,0.22,-0.16,water,3,hif2a,edge_254_251
4711,-2.08,0.1,0.11,-0.02,water,3,hif2a,edge_254_50
4712,25.31,0.07,0.08,-0.04,water,3,hif2a,edge_23_15
4713,166.65,0.12,0.15,0.14,water,3,hif2a,edge_251_15
4714,187.73,0.1,0.11,0.03,water,3,hif2a,edge_251_25
4715,21.99,0.08,0.08,-0.05,water,3,hif2a,edge_15_25
4716,-4.99,0.15,0.33,0.58,complex,1,pfkfb3,edge_43_48
4717,1.77,0.14,0.14,-0.03,complex,1,pfkfb3,edge_43_44
4718,-52.12,0.3,0.25,-0.15,complex,1,pfkfb3,edge_30_56
4719,-43.83,0.28,0.42,0.37,complex,1,pfkfb3,edge_30_70
4720,34.83,0.16,0.17,-0.0,complex,1,pfkfb3,edge_65_34
4721,11.32,0.14,0.15,0.17,complex,1,pfkfb3,edge_65_70
4722,-1.36,0.08,0.08,-0.16,complex,1,pfkfb3,edge_65_64
4723,-2.52,0.09,0.09,-0.01,complex,1,pfkfb3,edge_65_63
4725,23.72,0.2,0.13,-0.37,complex,1,pfkfb3,edge_49_58
4726,28.98,0.13,0.13,-0.2,complex,1,pfkfb3,edge_49_42
4727,32.57,0.15,0.28,0.55,complex,1,pfkfb3,edge_49_44
4728,-67.3,0.14,0.28,0.58,complex,1,pfkfb3,edge_24_69
4729,-59.02,0.13,0.16,0.16,complex,1,pfkfb3,edge_24_70
4730,-54.19,0.11,0.14,0.08,complex,1,pfkfb3,edge_24_34
4731,58.11,0.25,0.34,0.34,complex,1,pfkfb3,edge_67_56
4732,72.01,0.26,0.55,0.67,complex,1,pfkfb3,edge_67_57
4733,59.22,0.21,0.26,0.11,complex,1,pfkfb3,edge_67_64
4734,2.73,0.09,0.14,0.32,complex,1,pfkfb3,edge_62_70
4735,36.94,0.11,0.14,0.22,complex,1,pfkfb3,edge_62_31
4736,-1.14,0.1,0.1,0.08,complex,1,pfkfb3,edge_56_69
4737,-14.67,0.11,0.13,0.27,complex,1,pfkfb3,edge_59_35
4738,-12.2,0.18,0.24,0.27,complex,1,pfkfb3,edge_59_52
4739,-1.7,0.23,0.33,0.43,complex,1,pfkfb3,edge_59_47
4740,-5.94,0.2,0.26,0.23,complex,1,pfkfb3,edge_38_26
4742,-19.28,0.17,0.16,0.0,complex,1,pfkfb3,edge_38_39
4743,-11.04,0.13,0.13,-0.03,complex,1,pfkfb3,edge_31_19
4744,6.91,0.09,0.09,-0.04,complex,1,pfkfb3,edge_48_47
4745,-2.22,0.2,0.32,0.47,complex,1,pfkfb3,edge_48_20
4746,-20.35,0.17,0.25,0.25,complex,1,pfkfb3,edge_58_68
4747,4.87,0.13,0.14,-0.03,complex,1,pfkfb3,edge_58_60
4748,-7.77,0.09,0.09,0.02,complex,1,pfkfb3,edge_58_63
4750,77.89,0.24,0.28,0.2,complex,1,pfkfb3,edge_29_54
4751,64.59,0.15,0.12,-0.14,complex,1,pfkfb3,edge_29_63
4752,78.36,0.09,0.11,0.25,complex,1,pfkfb3,edge_29_70
4753,128.02,0.2,0.21,0.03,complex,1,pfkfb3,edge_29_23
4755,0.66,0.16,0.19,0.16,complex,1,pfkfb3,edge_54_70
4756,15.29,0.15,0.12,-0.18,complex,1,pfkfb3,edge_47_46
4757,-9.38,0.2,0.28,0.3,complex,1,pfkfb3,edge_47_20
4758,4.3,0.16,0.28,0.52,complex,1,pfkfb3,edge_26_69
4759,12.9,0.16,0.17,-0.05,complex,1,pfkfb3,edge_26_70
4760,-8.42,0.09,0.09,-0.12,complex,1,pfkfb3,edge_55_63
4761,55.04,0.18,0.2,0.11,complex,1,pfkfb3,edge_55_23
4762,-23.23,0.13,0.13,0.07,complex,1,pfkfb3,edge_20_39
4763,3.25,0.07,0.12,0.44,complex,1,pfkfb3,edge_20_42
4764,-4.55,0.1,0.09,-0.09,complex,1,pfkfb3,edge_57_70
4765,-4.03,0.07,0.06,0.02,complex,1,pfkfb3,edge_35_69
4766,-25.52,0.27,0.36,0.34,complex,1,pfkfb3,edge_44_68
4767,29.22,0.69,0.69,0.17,complex,1,pfkfb3,edge_63_36
4768,10.85,0.22,0.39,0.5,complex,1,pfkfb3,edge_69_53
4769,59.18,0.17,0.24,0.33,complex,1,pfkfb3,edge_69_23
4770,-7.79,0.16,0.17,-0.02,complex,1,pfkfb3,edge_69_60
4771,3.64,0.1,0.14,0.29,complex,1,pfkfb3,edge_52_53
4773,24.51,0.35,0.39,0.08,complex,1,pfkfb3,edge_52_46
4775,-20.35,0.18,0.5,0.79,complex,1,pfkfb3,edge_19_70
4776,31.66,0.22,0.22,0.01,complex,1,pfkfb3,edge_68_70
4778,-4.34,0.09,0.09,-0.07,complex,1,pfkfb3,edge_33_23
4779,-40.36,0.36,0.5,0.28,complex,1,pfkfb3,edge_33_36
4780,-86.16,0.23,0.18,-0.13,complex,1,pfkfb3,edge_33_70
4782,-5.79,0.17,0.21,0.06,complex,2,pfkfb3,edge_43_48
4783,1.47,0.12,0.21,0.44,complex,2,pfkfb3,edge_43_44
4784,-52.98,0.26,0.43,0.47,complex,2,pfkfb3,edge_30_56
4786,34.57,0.18,0.26,0.34,complex,2,pfkfb3,edge_65_34
4787,10.43,0.11,0.12,0.04,complex,2,pfkfb3,edge_65_70
4788,-1.03,0.09,0.09,0.05,complex,2,pfkfb3,edge_65_64
4789,-3.5,0.07,0.07,-0.09,complex,2,pfkfb3,edge_65_63
4790,-2.22,0.15,0.44,0.75,complex,2,pfkfb3,edge_65_20
4791,23.84,0.15,0.12,-0.29,complex,2,pfkfb3,edge_49_58
4792,27.77,0.16,0.41,0.69,complex,2,pfkfb3,edge_49_42
4793,31.64,0.13,0.12,-0.15,complex,2,pfkfb3,edge_49_44
4794,-68.12,0.2,0.2,-0.06,complex,2,pfkfb3,edge_24_69
4795,-58.75,0.17,0.16,-0.08,complex,2,pfkfb3,edge_24_70
4796,-54.19,0.22,0.19,-0.03,complex,2,pfkfb3,edge_24_34
4797,56.76,0.22,0.43,0.62,complex,2,pfkfb3,edge_67_56
4798,71.6,0.51,0.53,-0.11,complex,2,pfkfb3,edge_67_57
4799,59.56,0.31,0.42,0.29,complex,2,pfkfb3,edge_67_64
4800,2.38,0.11,0.1,-0.05,complex,2,pfkfb3,edge_62_70
4801,37.76,0.15,0.19,0.34,complex,2,pfkfb3,edge_62_31
4802,-3.42,0.15,0.36,0.68,complex,2,pfkfb3,edge_56_69
4803,-14.65,0.11,0.1,-0.1,complex,2,pfkfb3,edge_59_35
4804,-10.36,0.21,0.22,0.19,complex,2,pfkfb3,edge_59_52
4805,-4.99,0.12,0.14,0.16,complex,2,pfkfb3,edge_59_47
4806,-6.02,0.12,0.14,0.16,complex,2,pfkfb3,edge_38_26
4807,13.02,0.24,0.54,0.66,complex,2,pfkfb3,edge_38_41
4808,-18.73,0.15,0.22,0.28,complex,2,pfkfb3,edge_38_39
4809,-10.1,0.13,0.15,0.1,complex,2,pfkfb3,edge_31_19
4810,8.26,0.09,0.11,0.26,complex,2,pfkfb3,edge_48_47
4811,-1.47,0.17,0.28,0.48,complex,2,pfkfb3,edge_48_20
4812,-21.75,0.22,0.26,0.18,complex,2,pfkfb3,edge_58_68
4813,3.78,0.15,0.18,0.16,complex,2,pfkfb3,edge_58_60
4814,-7.25,0.06,0.07,-0.03,complex,2,pfkfb3,edge_58_63
4815,-2.54,0.2,0.43,0.61,complex,2,pfkfb3,edge_41_44
4816,78.19,0.26,0.25,-0.11,complex,2,pfkfb3,edge_29_54
4817,65.99,0.13,0.15,0.07,complex,2,pfkfb3,edge_29_63
4818,78.41,0.12,0.18,0.39,complex,2,pfkfb3,edge_29_70
4819,128.26,0.2,0.28,0.26,complex,2,pfkfb3,edge_29_23
4821,1.52,0.11,0.1,-0.1,complex,2,pfkfb3,edge_54_70
4822,15.14,0.15,0.16,0.14,complex,2,pfkfb3,edge_47_46
4823,-10.87,0.23,0.29,0.18,complex,2,pfkfb3,edge_47_20
4824,5.48,0.26,0.39,0.36,complex,2,pfkfb3,edge_26_69
4825,14.91,0.26,0.32,0.18,complex,2,pfkfb3,edge_26_70
4826,-9.11,0.09,0.08,-0.16,complex,2,pfkfb3,edge_55_63
4827,54.61,0.23,0.27,0.14,complex,2,pfkfb3,edge_55_23
4828,-21.94,0.14,0.29,0.63,complex,2,pfkfb3,edge_20_39
4829,2.59,0.06,0.05,-0.11,complex,2,pfkfb3,edge_20_42
4830,-4.93,0.11,0.09,-0.13,complex,2,pfkfb3,edge_57_70
4831,-3.73,0.06,0.07,0.07,complex,2,pfkfb3,edge_35_69
4832,-24.8,0.35,0.37,0.04,complex,2,pfkfb3,edge_44_68
4834,10.85,0.18,0.23,0.17,complex,2,pfkfb3,edge_69_53
4835,58.9,0.19,0.17,0.03,complex,2,pfkfb3,edge_69_23
4836,-8.42,0.2,0.27,0.29,complex,2,pfkfb3,edge_69_60
4837,4.33,0.09,0.13,0.27,complex,2,pfkfb3,edge_52_53
4838,24.33,0.24,0.34,0.32,complex,2,pfkfb3,edge_52_19
4839,26.79,0.34,0.26,-0.14,complex,2,pfkfb3,edge_52_46
4841,-20.06,0.4,0.68,0.61,complex,2,pfkfb3,edge_19_70
4842,32.65,0.2,0.21,0.08,complex,2,pfkfb3,edge_68_70
4843,32.36,0.48,0.66,0.35,complex,2,pfkfb3,edge_68_53
4844,-4.17,0.08,0.08,0.03,complex,2,pfkfb3,edge_33_23
4845,-39.19,0.29,0.32,0.13,complex,2,pfkfb3,edge_33_36
4846,-86.76,0.13,0.16,0.18,complex,2,pfkfb3,edge_33_70
4848,-6.48,0.14,0.27,0.53,complex,3,pfkfb3,edge_43_48
4849,1.37,0.12,0.14,-0.06,complex,3,pfkfb3,edge_43_44
4851,-43.48,0.16,0.16,0.1,complex,3,pfkfb3,edge_30_70
4852,35.21,0.39,0.67,0.54,complex,3,pfkfb3,edge_65_34
4853,10.37,0.11,0.14,0.25,complex,3,pfkfb3,edge_65_70
4854,0.0,0.14,0.12,-0.22,complex,3,pfkfb3,edge_65_64
4855,-2.97,0.1,0.11,0.13,complex,3,pfkfb3,edge_65_63
4856,-2.54,0.16,0.31,0.54,complex,3,pfkfb3,edge_65_20
4857,22.17,0.13,0.2,0.4,complex,3,pfkfb3,edge_49_58
4858,29.29,0.18,0.19,0.1,complex,3,pfkfb3,edge_49_42
4859,31.8,0.11,0.11,-0.08,complex,3,pfkfb3,edge_49_44
4860,-68.81,0.15,0.16,0.02,complex,3,pfkfb3,edge_24_69
4861,-59.18,0.11,0.15,0.22,complex,3,pfkfb3,edge_24_70
4862,-53.19,0.17,0.19,0.17,complex,3,pfkfb3,edge_24_34
4863,58.53,0.27,0.55,0.68,complex,3,pfkfb3,edge_67_56
4864,70.94,0.35,0.33,-0.01,complex,3,pfkfb3,edge_67_57
4865,58.12,0.2,0.19,-0.0,complex,3,pfkfb3,edge_67_64
4866,1.83,0.08,0.08,-0.11,complex,3,pfkfb3,edge_62_70
4867,36.55,0.11,0.12,-0.03,complex,3,pfkfb3,edge_62_31
4868,-1.22,0.06,0.06,-0.16,complex,3,pfkfb3,edge_56_69
4869,-13.97,0.14,0.16,0.1,complex,3,pfkfb3,edge_59_35
4870,-10.86,0.11,0.17,0.3,complex,3,pfkfb3,edge_59_52
4871,-0.78,0.11,0.13,0.11,complex,3,pfkfb3,edge_59_47
4872,-5.27,0.18,0.32,0.46,complex,3,pfkfb3,edge_38_26
4873,14.01,0.18,0.2,0.15,complex,3,pfkfb3,edge_38_41
4874,-19.3,0.17,0.22,0.31,complex,3,pfkfb3,edge_38_39
4875,-12.18,0.19,0.21,0.1,complex,3,pfkfb3,edge_31_19
4876,6.55,0.09,0.08,-0.09,complex,3,pfkfb3,edge_48_47
4878,-21.11,0.24,0.22,-0.11,complex,3,pfkfb3,edge_58_68
4879,4.21,0.16,0.22,0.19,complex,3,pfkfb3,edge_58_60
4880,-7.45,0.09,0.09,0.1,complex,3,pfkfb3,edge_58_63
4881,-1.97,0.22,0.25,0.1,complex,3,pfkfb3,edge_41_44
4882,79.7,0.16,0.2,0.28,complex,3,pfkfb3,edge_29_54
4883,64.06,0.18,0.13,-0.31,complex,3,pfkfb3,edge_29_63
4884,77.92,0.13,0.15,0.21,complex,3,pfkfb3,edge_29_70
4885,128.0,0.4,0.38,-0.07,complex,3,pfkfb3,edge_29_23
4887,-0.07,0.12,0.1,-0.12,complex,3,pfkfb3,edge_54_70
4888,14.66,0.15,0.15,0.04,complex,3,pfkfb3,edge_47_46
4889,-9.32,0.11,0.34,0.74,complex,3,pfkfb3,edge_47_20
4890,3.73,0.18,0.17,-0.04,complex,3,pfkfb3,edge_26_69
4891,11.76,0.16,0.16,0.03,complex,3,pfkfb3,edge_26_70
4892,-8.71,0.09,0.11,0.12,complex,3,pfkfb3,edge_55_63
4893,53.92,0.21,0.21,-0.03,complex,3,pfkfb3,edge_55_23
4894,-23.19,0.09,0.23,0.69,complex,3,pfkfb3,edge_20_39
4895,3.91,0.07,0.06,-0.29,complex,3,pfkfb3,edge_20_42
4896,-4.99,0.09,0.08,-0.31,complex,3,pfkfb3,edge_57_70
4897,-3.45,0.09,0.09,0.13,complex,3,pfkfb3,edge_35_69
4900,12.15,0.19,0.23,0.14,complex,3,pfkfb3,edge_69_53
4901,57.4,0.26,0.27,0.1,complex,3,pfkfb3,edge_69_23
4902,-8.92,0.13,0.13,-0.06,complex,3,pfkfb3,edge_69_60
4903,5.11,0.13,0.11,-0.09,complex,3,pfkfb3,edge_52_53
4904,25.65,0.21,0.31,0.37,complex,3,pfkfb3,edge_52_19
4905,24.96,0.57,0.46,0.23,complex,3,pfkfb3,edge_52_46
4906,-6.32,0.55,0.77,0.48,complex,3,pfkfb3,edge_19_37
4907,-20.13,0.27,0.52,0.64,complex,3,pfkfb3,edge_19_70
4908,32.19,0.22,0.27,0.16,complex,3,pfkfb3,edge_68_70
4909,29.39,0.48,0.48,0.11,complex,3,pfkfb3,edge_68_53
4910,-4.7,0.1,0.11,0.13,complex,3,pfkfb3,edge_33_23
4912,-85.69,0.12,0.1,-0.15,complex,3,pfkfb3,edge_33_70
4914,-7.6,0.08,0.07,-0.05,water,1,pfkfb3,edge_43_48
4915,-1.05,0.11,0.1,-0.05,water,1,pfkfb3,edge_43_44
4916,-49.22,0.07,0.08,-0.01,water,1,pfkfb3,edge_30_56
4917,-42.22,0.08,0.07,0.02,water,1,pfkfb3,edge_30_70
4918,34.65,0.12,0.13,0.09,water,1,pfkfb3,edge_65_34
4919,12.7,0.1,0.11,0.13,water,1,pfkfb3,edge_65_70
4920,-0.85,0.08,0.08,0.08,water,1,pfkfb3,edge_65_64
4921,-2.48,0.05,0.06,-0.01,water,1,pfkfb3,edge_65_63
4922,-1.64,0.07,0.07,0.04,water,1,pfkfb3,edge_65_20
4923,26.99,0.11,0.11,0.07,water,1,pfkfb3,edge_49_58
4924,33.21,0.17,0.16,-0.15,water,1,pfkfb3,edge_49_42
4925,33.42,0.06,0.06,-0.03,water,1,pfkfb3,edge_49_44
4926,-65.19,0.1,0.09,-0.04,water,1,pfkfb3,edge_24_69
4927,-56.28,0.11,0.1,0.01,water,1,pfkfb3,edge_24_70
4928,-52.86,0.11,0.11,-0.05,water,1,pfkfb3,edge_24_34
4929,59.04,0.11,0.12,0.07,water,1,pfkfb3,edge_67_56
4930,70.81,0.12,0.13,0.03,water,1,pfkfb3,edge_67_57
4931,56.78,0.18,0.19,-0.06,water,1,pfkfb3,edge_67_64
4932,4.42,0.06,0.06,-0.01,water,1,pfkfb3,edge_62_70
4933,37.19,0.09,0.09,-0.02,water,1,pfkfb3,edge_62_31
4934,-2.13,0.11,0.11,-0.02,water,1,pfkfb3,edge_56_69
4935,-12.35,0.06,0.07,0.1,water,1,pfkfb3,edge_59_35
4936,-10.05,0.08,0.08,0.03,water,1,pfkfb3,edge_59_52
4937,-4.09,0.05,0.06,0.06,water,1,pfkfb3,edge_59_47
4938,-7.22,0.11,0.12,0.08,water,1,pfkfb3,edge_38_26
4939,13.8,0.07,0.08,0.06,water,1,pfkfb3,edge_38_41
4940,-21.07,0.07,0.08,-0.01,water,1,pfkfb3,edge_38_39
4941,-14.29,0.17,0.17,-0.04,water,1,pfkfb3,edge_31_19
4942,5.99,0.09,0.08,0.04,water,1,pfkfb3,edge_48_47
4943,0.15,0.11,0.1,-0.03,water,1,pfkfb3,edge_48_20
4944,-20.85,0.2,0.2,0.04,water,1,pfkfb3,edge_58_68
4945,2.45,0.16,0.16,-0.01,water,1,pfkfb3,edge_58_60
4946,-8.11,0.07,0.06,-0.03,water,1,pfkfb3,edge_58_63
4947,-3.42,0.1,0.11,0.16,water,1,pfkfb3,edge_41_44
4948,77.36,0.12,0.1,-0.05,water,1,pfkfb3,edge_29_54
4949,64.46,0.09,0.09,-0.01,water,1,pfkfb3,edge_29_63
4950,79.79,0.05,0.06,0.02,water,1,pfkfb3,edge_29_70
4951,126.38,0.1,0.1,0.03,water,1,pfkfb3,edge_29_23
4952,14.84,0.31,0.26,-0.1,water,1,pfkfb3,edge_54_36
4953,2.57,0.07,0.07,0.03,water,1,pfkfb3,edge_54_70
4954,15.56,0.08,0.09,0.07,water,1,pfkfb3,edge_47_46
4955,-7.42,0.08,0.09,0.03,water,1,pfkfb3,edge_47_20
4956,6.82,0.09,0.09,-0.03,water,1,pfkfb3,edge_26_69
4957,15.96,0.11,0.1,-0.14,water,1,pfkfb3,edge_26_70
4958,-12.09,0.06,0.06,0.01,water,1,pfkfb3,edge_55_63
4959,50.21,0.1,0.1,0.09,water,1,pfkfb3,edge_55_23
4960,-24.7,0.06,0.06,-0.0,water,1,pfkfb3,edge_20_39
4961,3.91,0.06,0.07,-0.01,water,1,pfkfb3,edge_20_42
4962,-4.59,0.07,0.07,-0.04,water,1,pfkfb3,edge_57_70
4963,-3.18,0.11,0.11,0.0,water,1,pfkfb3,edge_35_69
4964,-22.58,0.16,0.15,-0.02,water,1,pfkfb3,edge_44_68
4965,27.94,0.3,0.24,-0.09,water,1,pfkfb3,edge_63_36
4966,8.87,0.06,0.07,-0.02,water,1,pfkfb3,edge_69_53
4967,55.85,0.09,0.1,0.03,water,1,pfkfb3,edge_69_23
4968,-9.91,0.15,0.17,0.19,water,1,pfkfb3,edge_69_60
4969,3.51,0.08,0.09,0.01,water,1,pfkfb3,edge_52_53
4970,21.52,0.1,0.11,0.06,water,1,pfkfb3,edge_52_19
4971,22.39,0.11,0.13,0.03,water,1,pfkfb3,edge_52_46
4972,-1.01,0.24,0.24,-0.06,water,1,pfkfb3,edge_19_37
4973,-18.05,0.11,0.1,0.07,water,1,pfkfb3,edge_19_70
4974,31.42,0.09,0.1,0.0,water,1,pfkfb3,edge_68_70
4975,27.65,0.14,0.13,0.0,water,1,pfkfb3,edge_68_53
4976,-5.53,0.07,0.07,-0.04,water,1,pfkfb3,edge_33_23
4977,-38.39,0.26,0.28,0.09,water,1,pfkfb3,edge_33_36
4978,-84.3,0.08,0.1,0.18,water,1,pfkfb3,edge_33_70
4979,59.37,0.19,0.16,-0.08,water,1,pfkfb3,edge_39_37
4980,-7.47,0.06,0.07,0.06,water,2,pfkfb3,edge_43_48
4981,-1.13,0.12,0.11,-0.06,water,2,pfkfb3,edge_43_44
4982,-47.9,0.21,0.2,-0.14,water,2,pfkfb3,edge_30_56
4983,-42.17,0.1,0.08,-0.11,water,2,pfkfb3,edge_30_70
4984,34.64,0.1,0.11,-0.09,water,2,pfkfb3,edge_65_34
4985,12.83,0.13,0.12,-0.11,water,2,pfkfb3,edge_65_70
4986,-0.72,0.09,0.09,-0.02,water,2,pfkfb3,edge_65_64
4987,-2.52,0.05,0.06,0.01,water,2,pfkfb3,edge_65_63
4988,-1.7,0.08,0.07,-0.04,water,2,pfkfb3,edge_65_20
4989,27.09,0.11,0.12,0.17,water,2,pfkfb3,edge_49_58
4990,32.8,0.19,0.16,-0.18,water,2,pfkfb3,edge_49_42
4991,33.42,0.06,0.06,0.05,water,2,pfkfb3,edge_49_44
4992,-65.41,0.11,0.1,-0.08,water,2,pfkfb3,edge_24_69
4993,-56.4,0.1,0.09,-0.01,water,2,pfkfb3,edge_24_70
4994,-53.03,0.11,0.11,-0.12,water,2,pfkfb3,edge_24_34
4995,58.8,0.14,0.13,-0.03,water,2,pfkfb3,edge_67_56
4996,70.56,0.14,0.13,-0.05,water,2,pfkfb3,edge_67_57
4997,56.62,0.25,0.26,0.02,water,2,pfkfb3,edge_67_64
4998,4.32,0.06,0.06,0.05,water,2,pfkfb3,edge_62_70
4999,37.48,0.09,0.09,-0.01,water,2,pfkfb3,edge_62_31
5000,-2.23,0.09,0.1,-0.01,water,2,pfkfb3,edge_56_69
5001,-12.52,0.08,0.08,-0.01,water,2,pfkfb3,edge_59_35
5002,-10.09,0.08,0.08,0.01,water,2,pfkfb3,edge_59_52
5003,-4.03,0.06,0.06,0.03,water,2,pfkfb3,edge_59_47
5004,-7.37,0.11,0.11,0.03,water,2,pfkfb3,edge_38_26
5005,13.81,0.07,0.07,-0.07,water,2,pfkfb3,edge_38_41
5006,-21.18,0.08,0.08,0.02,water,2,pfkfb3,edge_38_39
5007,-13.14,0.06,0.06,0.0,water,2,pfkfb3,edge_31_19
5008,5.81,0.08,0.08,-0.01,water,2,pfkfb3,edge_48_47
5009,-0.09,0.09,0.09,-0.01,water,2,pfkfb3,edge_48_20
5010,-20.81,0.16,0.2,0.17,water,2,pfkfb3,edge_58_68
5011,2.43,0.18,0.18,-0.01,water,2,pfkfb3,edge_58_60
5012,-8.11,0.05,0.05,0.01,water,2,pfkfb3,edge_58_63
5013,-3.8,0.14,0.13,0.06,water,2,pfkfb3,edge_41_44
5014,77.44,0.11,0.11,0.01,water,2,pfkfb3,edge_29_54
5015,64.42,0.1,0.09,-0.09,water,2,pfkfb3,edge_29_63
5016,79.95,0.06,0.06,-0.04,water,2,pfkfb3,edge_29_70
5017,126.28,0.07,0.1,0.23,water,2,pfkfb3,edge_29_23
5018,15.19,0.2,0.27,0.2,water,2,pfkfb3,edge_54_36
5019,2.64,0.05,0.07,0.11,water,2,pfkfb3,edge_54_70
5020,15.74,0.08,0.09,0.06,water,2,pfkfb3,edge_47_46
5021,-7.47,0.11,0.1,0.01,water,2,pfkfb3,edge_47_20
