,val,err,aerr,conv,env,repeat,target,edge
1631,-4.38,0.14,0.13,-0.13,complex,1,pfkfb3,edge_59_47
1632,-28.26,0.24,0.32,0.17,complex,1,pfkfb3,edge_38_26
1633,12.36,0.24,0.47,0.65,complex,1,pfkfb3,edge_38_41
1634,-26.75,0.18,0.22,0.11,complex,1,pfkfb3,edge_38_39
1636,5.1,0.09,0.11,0.09,complex,1,pfkfb3,edge_48_47
1637,-3.6,0.25,0.33,0.19,complex,1,pfkfb3,edge_48_20
1638,-1.38,0.26,0.28,0.06,complex,1,pfkfb3,edge_58_68
1639,4.93,0.11,0.11,-0.13,complex,1,pfkfb3,edge_58_60
1640,-8.15,0.08,0.11,0.11,complex,1,pfkfb3,edge_58_63
1642,82.66,0.23,0.24,0.04,complex,1,pfkfb3,edge_29_54
1643,56.36,0.15,0.21,0.36,complex,1,pfkfb3,edge_29_63
1644,71.77,0.13,0.15,0.2,complex,1,pfkfb3,edge_29_70
1646,20.0,0.31,0.58,0.65,complex,1,pfkfb3,edge_54_36
1647,-9.95,0.24,0.24,0.01,complex,1,pfkfb3,edge_54_70
1648,15.87,0.14,0.13,-0.02,complex,1,pfkfb3,edge_47_46
1649,-9.45,0.2,0.27,0.18,complex,1,pfkfb3,edge_47_20
1650,19.38,0.21,0.46,0.65,complex,1,pfkfb3,edge_26_69
1651,25.23,0.15,0.15,-0.07,complex,1,pfkfb3,edge_26_70
1652,-19.78,0.11,0.14,0.22,complex,1,pfkfb3,edge_55_63
1653,51.95,0.15,0.2,0.23,complex,1,pfkfb3,edge_55_23
1654,-27.3,0.22,0.25,0.08,complex,1,pfkfb3,edge_20_39
1655,3.46,0.13,0.12,0.03,complex,1,pfkfb3,edge_20_42
1656,-13.14,0.09,0.08,-0.17,complex,1,pfkfb3,edge_57_70
1657,-7.86,0.08,0.08,-0.05,complex,1,pfkfb3,edge_35_69
1658,-26.76,0.29,0.28,-0.02,complex,1,pfkfb3,edge_44_68
1659,46.15,0.64,0.96,0.75,complex,1,pfkfb3,edge_63_36
1660,15.25,0.23,0.27,0.02,complex,1,pfkfb3,edge_69_53
1661,62.82,0.22,0.21,0.03,complex,1,pfkfb3,edge_69_23
1662,-32.87,0.14,0.14,-0.0,complex,1,pfkfb3,edge_69_60
1663,2.6,0.18,0.18,0.05,complex,1,pfkfb3,edge_52_53
1664,25.59,0.34,0.37,-0.09,complex,1,pfkfb3,edge_52_19
1665,27.11,0.17,0.48,0.75,complex,1,pfkfb3,edge_52_46
1667,-29.98,0.32,0.44,0.34,complex,1,pfkfb3,edge_19_70
1668,24.39,0.16,0.18,0.07,complex,1,pfkfb3,edge_68_70
1670,-5.72,0.1,0.11,0.11,complex,1,pfkfb3,edge_33_23
1672,-61.33,0.13,0.11,-0.11,complex,1,pfkfb3,edge_33_70
1673,45.27,0.41,0.58,0.36,complex,1,pfkfb3,edge_39_37
1674,-3.52,0.15,0.37,0.73,complex,2,pfkfb3,edge_43_48
1675,1.68,0.12,0.12,0.09,complex,2,pfkfb3,edge_43_44
1677,-52.05,0.23,0.49,0.66,complex,2,pfkfb3,edge_30_70
1678,22.11,0.25,0.26,0.0,complex,2,pfkfb3,edge_65_34
1679,8.22,0.11,0.12,0.06,complex,2,pfkfb3,edge_65_70
1680,-2.61,0.07,0.08,0.13,complex,2,pfkfb3,edge_65_64
1681,-9.49,0.11,0.1,-0.0,complex,2,pfkfb3,edge_65_63
1682,-0.42,0.26,0.38,0.31,complex,2,pfkfb3,edge_65_20
1683,24.21,0.16,0.2,0.07,complex,2,pfkfb3,edge_49_58
1684,32.65,0.19,0.25,0.19,complex,2,pfkfb3,edge_49_42
1685,33.21,0.13,0.12,-0.1,complex,2,pfkfb3,edge_49_44
1686,-41.96,0.11,0.16,0.35,complex,2,pfkfb3,edge_24_69
1687,-35.65,0.11,0.24,0.56,complex,2,pfkfb3,edge_24_70
1688,-49.29,0.18,0.26,0.25,complex,2,pfkfb3,edge_24_34
1689,68.78,0.26,0.27,-0.04,complex,2,pfkfb3,edge_67_56
1690,82.44,0.32,0.27,-0.15,complex,2,pfkfb3,edge_67_57
1691,59.42,0.22,0.16,-0.3,complex,2,pfkfb3,edge_67_64
1692,10.37,0.15,0.12,-0.17,complex,2,pfkfb3,edge_62_70
1693,42.84,0.25,0.22,-0.06,complex,2,pfkfb3,edge_62_31
1694,-4.04,0.1,0.13,0.18,complex,2,pfkfb3,edge_56_69
1695,-15.04,0.12,0.11,-0.09,complex,2,pfkfb3,edge_59_35
1696,-9.78,0.15,0.19,0.22,complex,2,pfkfb3,edge_59_52
1697,-4.0,0.19,0.23,0.13,complex,2,pfkfb3,edge_59_47
1698,-29.06,0.16,0.32,0.53,complex,2,pfkfb3,edge_38_26
1699,12.5,0.15,0.18,0.18,complex,2,pfkfb3,edge_38_41
1700,-27.16,0.15,0.33,0.69,complex,2,pfkfb3,edge_38_39
1702,4.4,0.09,0.08,-0.06,complex,2,pfkfb3,edge_48_47
1703,-2.86,0.19,0.43,0.64,complex,2,pfkfb3,edge_48_20
1704,-1.23,0.15,0.18,0.11,complex,2,pfkfb3,edge_58_68
1705,4.91,0.12,0.11,-0.08,complex,2,pfkfb3,edge_58_60
1706,-7.48,0.08,0.09,0.01,complex,2,pfkfb3,edge_58_63
1707,-6.61,0.19,0.2,0.13,complex,2,pfkfb3,edge_41_44
1708,82.61,0.22,0.18,-0.2,complex,2,pfkfb3,edge_29_54
1709,55.66,0.17,0.16,-0.02,complex,2,pfkfb3,edge_29_63
1710,72.99,0.11,0.11,0.0,complex,2,pfkfb3,edge_29_70
1711,129.01,0.14,0.22,0.26,complex,2,pfkfb3,edge_29_23
1712,22.43,0.57,0.39,-0.38,complex,2,pfkfb3,edge_54_36
1713,-9.44,0.12,0.11,-0.11,complex,2,pfkfb3,edge_54_70
1714,15.99,0.13,0.14,0.11,complex,2,pfkfb3,edge_47_46
1715,-8.25,0.17,0.43,0.77,complex,2,pfkfb3,edge_47_20
1716,18.96,0.15,0.23,0.22,complex,2,pfkfb3,edge_26_69
1717,24.97,0.29,0.36,0.23,complex,2,pfkfb3,edge_26_70
1718,-19.77,0.11,0.12,0.05,complex,2,pfkfb3,edge_55_63
1719,51.93,0.26,0.3,0.08,complex,2,pfkfb3,edge_55_23
1720,-25.87,0.16,0.33,0.58,complex,2,pfkfb3,edge_20_39
1721,3.68,0.1,0.08,-0.33,complex,2,pfkfb3,edge_20_42
1722,-12.89,0.09,0.1,0.04,complex,2,pfkfb3,edge_57_70
1723,-7.4,0.08,0.09,0.12,complex,2,pfkfb3,edge_35_69
1725,46.65,0.63,0.61,0.04,complex,2,pfkfb3,edge_63_36
1726,15.82,0.31,0.51,0.39,complex,2,pfkfb3,edge_69_53
1727,60.66,0.27,0.38,0.34,complex,2,pfkfb3,edge_69_23
1728,-33.23,0.15,0.12,-0.09,complex,2,pfkfb3,edge_69_60
1730,25.12,0.23,0.22,0.08,complex,2,pfkfb3,edge_52_19
1731,25.99,0.28,0.29,0.06,complex,2,pfkfb3,edge_52_46
1733,-30.84,0.24,0.24,-0.15,complex,2,pfkfb3,edge_19_70
1734,24.5,0.15,0.18,0.09,complex,2,pfkfb3,edge_68_70
1735,33.94,0.34,0.26,-0.35,complex,2,pfkfb3,edge_68_53
1736,-5.97,0.11,0.11,0.05,complex,2,pfkfb3,edge_33_23
1738,-61.1,0.11,0.11,-0.01,complex,2,pfkfb3,edge_33_70
1740,-2.51,0.18,0.3,0.44,complex,3,pfkfb3,edge_43_48
1741,0.45,0.15,0.15,-0.08,complex,3,pfkfb3,edge_43_44
1744,22.28,0.24,0.39,0.48,complex,3,pfkfb3,edge_65_34
1745,9.11,0.11,0.12,0.07,complex,3,pfkfb3,edge_65_70
1746,-1.42,0.1,0.08,-0.26,complex,3,pfkfb3,edge_65_64
1747,-8.86,0.09,0.1,0.07,complex,3,pfkfb3,edge_65_63
1748,-1.36,0.29,0.47,0.57,complex,3,pfkfb3,edge_65_20
1749,25.92,0.18,0.16,-0.17,complex,3,pfkfb3,edge_49_58
1751,33.95,0.12,0.12,0.02,complex,3,pfkfb3,edge_49_44
1752,-40.97,0.11,0.15,0.25,complex,3,pfkfb3,edge_24_69
1753,-35.97,0.2,0.18,0.12,complex,3,pfkfb3,edge_24_70
1754,-50.62,0.08,0.1,0.18,complex,3,pfkfb3,edge_24_34
1755,68.41,0.26,0.24,-0.09,complex,3,pfkfb3,edge_67_56
1756,80.78,0.39,0.43,0.17,complex,3,pfkfb3,edge_67_57
1757,59.9,0.25,0.28,0.03,complex,3,pfkfb3,edge_67_64
1758,10.99,0.15,0.14,-0.07,complex,3,pfkfb3,edge_62_70
1759,42.78,0.25,0.18,-0.32,complex,3,pfkfb3,edge_62_31
1760,-4.1,0.1,0.14,0.23,complex,3,pfkfb3,edge_56_69
1761,-15.6,0.12,0.13,0.07,complex,3,pfkfb3,edge_59_35
1762,-10.08,0.16,0.11,-0.26,complex,3,pfkfb3,edge_59_52
1763,-2.67,0.11,0.14,0.06,complex,3,pfkfb3,edge_59_47
1764,-31.03,0.28,0.24,-0.14,complex,3,pfkfb3,edge_38_26
1765,12.72,0.34,0.35,0.01,complex,3,pfkfb3,edge_38_41
1766,-26.94,0.2,0.21,0.11,complex,3,pfkfb3,edge_38_39
1767,-10.57,0.11,0.11,0.09,complex,3,pfkfb3,edge_31_19
1768,3.87,0.09,0.08,-0.15,complex,3,pfkfb3,edge_48_47
1769,-3.04,0.37,0.62,0.51,complex,3,pfkfb3,edge_48_20
1770,-1.17,0.18,0.18,0.09,complex,3,pfkfb3,edge_58_68
1771,5.0,0.18,0.14,-0.2,complex,3,pfkfb3,edge_58_60
1772,-7.88,0.08,0.1,0.2,complex,3,pfkfb3,edge_58_63
1773,-5.62,0.11,0.26,0.63,complex,3,pfkfb3,edge_41_44
1774,82.01,0.16,0.19,0.03,complex,3,pfkfb3,edge_29_54
1775,58.13,0.14,0.27,0.6,complex,3,pfkfb3,edge_29_63
1776,72.62,0.1,0.11,0.05,complex,3,pfkfb3,edge_29_70
1777,128.38,0.31,0.42,0.22,complex,3,pfkfb3,edge_29_23
1779,-10.31,0.13,0.21,0.44,complex,3,pfkfb3,edge_54_70
1780,16.69,0.11,0.11,0.0,complex,3,pfkfb3,edge_47_46
1781,-10.56,0.18,0.27,0.27,complex,3,pfkfb3,edge_47_20
1782,19.88,0.19,0.24,0.29,complex,3,pfkfb3,edge_26_69
1783,24.13,0.13,0.15,0.23,complex,3,pfkfb3,edge_26_70
1784,-19.68,0.14,0.13,0.07,complex,3,pfkfb3,edge_55_63
1785,52.09,0.33,0.38,0.21,complex,3,pfkfb3,edge_55_23
1787,4.06,0.08,0.15,0.44,complex,3,pfkfb3,edge_20_42
1788,-13.22,0.1,0.08,-0.19,complex,3,pfkfb3,edge_57_70
1789,-7.55,0.08,0.07,-0.07,complex,3,pfkfb3,edge_35_69
1790,-25.47,0.32,0.3,-0.09,complex,3,pfkfb3,edge_44_68
1792,14.84,0.17,0.15,-0.23,complex,3,pfkfb3,edge_69_53
1793,61.06,0.38,0.47,0.15,complex,3,pfkfb3,edge_69_23
1794,-32.12,0.18,0.2,0.11,complex,3,pfkfb3,edge_69_60
1795,3.1,0.19,0.2,-0.01,complex,3,pfkfb3,edge_52_53
1796,25.82,0.18,0.22,0.13,complex,3,pfkfb3,edge_52_19
1797,25.7,0.24,0.39,0.41,complex,3,pfkfb3,edge_52_46
1799,-30.79,0.25,0.23,-0.02,complex,3,pfkfb3,edge_19_70
1800,23.63,0.2,0.18,-0.14,complex,3,pfkfb3,edge_68_70
1802,-5.9,0.09,0.09,0.02,complex,3,pfkfb3,edge_33_23
1804,-61.17,0.09,0.09,-0.13,complex,3,pfkfb3,edge_33_70
1805,45.49,0.55,0.6,-0.14,complex,3,pfkfb3,edge_39_37
1806,-4.72,0.07,0.07,0.03,water,1,pfkfb3,edge_43_48
1807,-0.46,0.08,0.08,0.04,water,1,pfkfb3,edge_43_44
1808,-50.49,0.13,0.12,-0.05,water,1,pfkfb3,edge_30_56
1809,-50.33,0.1,0.11,0.07,water,1,pfkfb3,edge_30_70
1810,22.56,0.11,0.12,0.04,water,1,pfkfb3,edge_65_34
1811,11.21,0.07,0.07,-0.03,water,1,pfkfb3,edge_65_70
1812,-2.41,0.05,0.05,0.06,water,1,pfkfb3,edge_65_64
1813,-9.09,0.06,0.06,-0.04,water,1,pfkfb3,edge_65_63
1814,-0.57,0.11,0.12,0.07,water,1,pfkfb3,edge_65_20
1815,28.81,0.1,0.1,0.04,water,1,pfkfb3,edge_49_58
1816,35.34,0.1,0.11,0.08,water,1,pfkfb3,edge_49_42
1817,35.85,0.07,0.08,0.06,water,1,pfkfb3,edge_49_44
1818,-37.88,0.08,0.09,0.08,water,1,pfkfb3,edge_24_69
1819,-32.15,0.09,0.1,0.0,water,1,pfkfb3,edge_24_70
1820,-48.37,0.09,0.1,-0.07,water,1,pfkfb3,edge_24_34
1821,68.07,0.12,0.14,-0.04,water,1,pfkfb3,edge_67_56
1822,80.71,0.11,0.12,0.01,water,1,pfkfb3,edge_67_57
1823,57.51,0.1,0.11,0.06,water,1,pfkfb3,edge_67_64
1824,12.5,0.07,0.07,0.05,water,1,pfkfb3,edge_62_70
1825,43.48,0.13,0.12,0.02,water,1,pfkfb3,edge_62_31
1826,-5.31,0.07,0.07,-0.05,water,1,pfkfb3,edge_56_69
1827,-14.43,0.07,0.08,0.06,water,1,pfkfb3,edge_59_35
1828,-11.6,0.08,0.09,-0.01,water,1,pfkfb3,edge_59_52
1829,-6.13,0.07,0.07,-0.03,water,1,pfkfb3,edge_59_47
1830,-30.95,0.12,0.13,0.1,water,1,pfkfb3,edge_38_26
1831,12.44,0.08,0.08,-0.0,water,1,pfkfb3,edge_38_41
1832,-28.18,0.09,0.09,-0.01,water,1,pfkfb3,edge_38_39
1833,-13.2,0.06,0.06,-0.03,water,1,pfkfb3,edge_31_19
1834,3.7,0.06,0.06,0.04,water,1,pfkfb3,edge_48_47
1835,-1.27,0.11,0.11,-0.09,water,1,pfkfb3,edge_48_20
1836,-0.02,0.11,0.11,-0.02,water,1,pfkfb3,edge_58_68
1837,4.34,0.09,0.09,-0.04,water,1,pfkfb3,edge_58_60
1838,-8.15,0.06,0.07,0.02,water,1,pfkfb3,edge_58_63
1839,-6.38,0.1,0.1,0.03,water,1,pfkfb3,edge_41_44
1840,81.13,0.1,0.1,0.09,water,1,pfkfb3,edge_29_54
1841,56.63,0.08,0.09,0.08,water,1,pfkfb3,edge_29_63
1842,74.29,0.08,0.07,-0.0,water,1,pfkfb3,edge_29_70
1843,127.0,0.08,0.1,0.12,water,1,pfkfb3,edge_29_23
1844,21.88,0.36,0.31,-0.02,water,1,pfkfb3,edge_54_36
1845,-6.85,0.07,0.07,0.04,water,1,pfkfb3,edge_54_70
1846,16.53,0.09,0.09,0.05,water,1,pfkfb3,edge_47_46
1847,-6.26,0.08,0.08,0.01,water,1,pfkfb3,edge_47_20
1848,22.52,0.11,0.13,0.15,water,1,pfkfb3,edge_26_69
1849,27.5,0.12,0.13,0.13,water,1,pfkfb3,edge_26_70
1850,-22.75,0.07,0.07,-0.03,water,1,pfkfb3,edge_55_63
1851,48.02,0.11,0.12,0.06,water,1,pfkfb3,edge_55_23
1852,-28.53,0.07,0.07,0.04,water,1,pfkfb3,edge_20_39
1853,4.24,0.06,0.07,0.03,water,1,pfkfb3,edge_20_42
1854,-11.96,0.08,0.08,-0.03,water,1,pfkfb3,edge_57_70
1855,-6.81,0.06,0.06,-0.05,water,1,pfkfb3,edge_35_69
1856,-21.76,0.19,0.18,-0.04,water,1,pfkfb3,edge_44_68
1857,47.45,0.32,0.35,0.22,water,1,pfkfb3,edge_63_36
1858,12.22,0.07,0.08,0.07,water,1,pfkfb3,edge_69_53
1859,58.53,0.09,0.11,0.14,water,1,pfkfb3,edge_69_23
1860,-34.68,0.07,0.08,-0.05,water,1,pfkfb3,edge_69_60
1861,2.82,0.07,0.07,0.03,water,1,pfkfb3,edge_52_53
1862,22.95,0.11,0.11,-0.02,water,1,pfkfb3,edge_52_19
1863,22.7,0.11,0.13,0.14,water,1,pfkfb3,edge_52_46
1864,1.79,0.17,0.21,0.22,water,1,pfkfb3,edge_19_37
1865,-26.42,0.09,0.1,-0.03,water,1,pfkfb3,edge_19_70
1866,23.67,0.1,0.11,0.04,water,1,pfkfb3,edge_68_70
1867,29.85,0.14,0.14,0.06,water,1,pfkfb3,edge_68_53
1868,-7.19,0.08,0.07,0.01,water,1,pfkfb3,edge_33_23
1869,-31.08,0.21,0.18,0.01,water,1,pfkfb3,edge_33_36
1870,-59.07,0.09,0.08,-0.06,water,1,pfkfb3,edge_33_70
1871,48.61,0.22,0.24,0.02,water,1,pfkfb3,edge_39_37
1872,-4.81,0.08,0.07,0.03,water,2,pfkfb3,edge_43_48
1873,-0.55,0.07,0.08,-0.04,water,2,pfkfb3,edge_43_44
1874,-50.49,0.12,0.12,-0.02,water,2,pfkfb3,edge_30_56
1875,-50.34,0.12,0.11,0.04,water,2,pfkfb3,edge_30_70
1876,23.07,0.12,0.11,-0.05,water,2,pfkfb3,edge_65_34
1877,11.16,0.08,0.07,0.01,water,2,pfkfb3,edge_65_70
1878,-2.4,0.05,0.05,-0.02,water,2,pfkfb3,edge_65_64
1879,-8.98,0.06,0.06,-0.0,water,2,pfkfb3,edge_65_63
1880,-0.81,0.09,0.08,-0.05,water,2,pfkfb3,edge_65_20
1881,28.7,0.09,0.09,0.04,water,2,pfkfb3,edge_49_58
1882,35.57,0.09,0.1,-0.0,water,2,pfkfb3,edge_49_42
1883,35.86,0.08,0.07,-0.07,water,2,pfkfb3,edge_49_44
1884,-37.86,0.09,0.09,0.08,water,2,pfkfb3,edge_24_69
1885,-32.18,0.11,0.1,0.02,water,2,pfkfb3,edge_24_70
1886,-48.69,0.1,0.11,0.03,water,2,pfkfb3,edge_24_34
1887,68.06,0.11,0.13,0.08,water,2,pfkfb3,edge_67_56
1888,80.48,0.12,0.13,0.02,water,2,pfkfb3,edge_67_57
1889,57.57,0.11,0.12,-0.01,water,2,pfkfb3,edge_67_64
1890,12.52,0.08,0.07,-0.01,water,2,pfkfb3,edge_62_70
1891,43.57,0.13,0.13,0.05,water,2,pfkfb3,edge_62_31
1892,-5.36,0.05,0.07,0.06,water,2,pfkfb3,edge_56_69
1893,-14.3,0.07,0.07,0.06,water,2,pfkfb3,edge_59_35
1894,-11.75,0.07,0.09,0.13,water,2,pfkfb3,edge_59_52
1895,-6.18,0.08,0.08,0.04,water,2,pfkfb3,edge_59_47
1896,-30.97,0.12,0.15,0.12,water,2,pfkfb3,edge_38_26
1897,12.57,0.1,0.09,-0.02,water,2,pfkfb3,edge_38_41
1898,-28.35,0.11,0.1,-0.08,water,2,pfkfb3,edge_38_39
1899,-13.38,0.06,0.07,-0.0,water,2,pfkfb3,edge_31_19
1900,3.79,0.07,0.06,-0.02,water,2,pfkfb3,edge_48_47
1901,-1.3,0.1,0.09,0.01,water,2,pfkfb3,edge_48_20
1902,-0.05,0.11,0.11,-0.11,water,2,pfkfb3,edge_58_68
1903,4.1,0.1,0.09,-0.08,water,2,pfkfb3,edge_58_60
1904,-8.29,0.06,0.07,-0.01,water,2,pfkfb3,edge_58_63
1905,-6.31,0.11,0.11,-0.05,water,2,pfkfb3,edge_41_44
1906,81.16,0.09,0.11,0.1,water,2,pfkfb3,edge_29_54
1907,56.56,0.09,0.09,0.04,water,2,pfkfb3,edge_29_63
1908,74.27,0.07,0.07,0.03,water,2,pfkfb3,edge_29_70
1909,127.26,0.1,0.1,0.0,water,2,pfkfb3,edge_29_23
1910,23.36,0.42,0.39,-0.04,water,2,pfkfb3,edge_54_36
1911,-6.93,0.08,0.08,0.05,water,2,pfkfb3,edge_54_70
1912,16.7,0.08,0.09,0.06,water,2,pfkfb3,edge_47_46
1913,-6.1,0.08,0.08,0.02,water,2,pfkfb3,edge_47_20
1914,21.45,0.1,0.09,-0.25,water,2,pfkfb3,edge_26_69
1915,28.02,0.12,0.13,0.14,water,2,pfkfb3,edge_26_70
1916,-22.62,0.07,0.07,-0.03,water,2,pfkfb3,edge_55_63
1917,48.24,0.13,0.12,-0.08,water,2,pfkfb3,edge_55_23
1918,-28.62,0.06,0.07,0.13,water,2,pfkfb3,edge_20_39
1919,4.24,0.07,0.07,0.05,water,2,pfkfb3,edge_20_42
1920,-11.84,0.06,0.08,0.07,water,2,pfkfb3,edge_57_70
1921,-6.85,0.07,0.06,0.02,water,2,pfkfb3,edge_35_69
1922,-22.2,0.15,0.17,0.13,water,2,pfkfb3,edge_44_68
1923,46.68,0.35,0.27,-0.21,water,2,pfkfb3,edge_63_36
1924,12.07,0.08,0.07,-0.03,water,2,pfkfb3,edge_69_53
1925,58.56,0.1,0.11,-0.1,water,2,pfkfb3,edge_69_23
1926,-34.58,0.08,0.1,-0.08,water,2,pfkfb3,edge_69_60
1927,2.82,0.08,0.07,-0.09,water,2,pfkfb3,edge_52_53
1928,23.1,0.12,0.11,-0.08,water,2,pfkfb3,edge_52_19
1929,22.73,0.13,0.11,0.0,water,2,pfkfb3,edge_52_46
1930,2.09,0.28,0.25,-0.12,water,2,pfkfb3,edge_19_37
1931,-26.06,0.13,0.14,0.07,water,2,pfkfb3,edge_19_70
1932,23.7,0.1,0.12,0.06,water,2,pfkfb3,edge_68_70
1933,29.85,0.14,0.14,0.02,water,2,pfkfb3,edge_68_53
1934,-7.15,0.07,0.08,0.05,water,2,pfkfb3,edge_33_23
1935,-30.97,0.21,0.18,-0.06,water,2,pfkfb3,edge_33_36
1936,-59.19,0.08,0.09,0.12,water,2,pfkfb3,edge_33_70
1938,-4.73,0.06,0.07,-0.0,water,3,pfkfb3,edge_43_48
1939,-0.45,0.07,0.07,0.02,water,3,pfkfb3,edge_43_44
1940,-50.49,0.12,0.12,-0.03,water,3,pfkfb3,edge_30_56
1941,-50.14,0.13,0.13,0.02,water,3,pfkfb3,edge_30_70
1942,22.42,0.13,0.14,0.13,water,3,pfkfb3,edge_65_34
1943,11.23,0.06,0.07,-0.02,water,3,pfkfb3,edge_65_70
1944,-2.42,0.04,0.04,0.03,water,3,pfkfb3,edge_65_64
1945,-9.07,0.07,0.07,-0.02,water,3,pfkfb3,edge_65_63
1946,-0.84,0.12,0.12,-0.02,water,3,pfkfb3,edge_65_20
1947,28.85,0.08,0.08,0.05,water,3,pfkfb3,edge_49_58
1948,35.65,0.11,0.1,-0.07,water,3,pfkfb3,edge_49_42
1949,35.79,0.06,0.07,-0.01,water,3,pfkfb3,edge_49_44
1950,-37.53,0.07,0.09,0.09,water,3,pfkfb3,edge_24_69
1951,-32.31,0.1,0.11,0.23,water,3,pfkfb3,edge_24_70
1952,-48.33,0.1,0.11,-0.0,water,3,pfkfb3,edge_24_34
1953,68.14,0.13,0.14,-0.03,water,3,pfkfb3,edge_67_56
1954,80.57,0.12,0.14,0.1,water,3,pfkfb3,edge_67_57
1955,57.48,0.14,0.12,-0.05,water,3,pfkfb3,edge_67_64
1956,12.51,0.06,0.07,0.12,water,3,pfkfb3,edge_62_70
1957,43.61,0.09,0.1,0.03,water,3,pfkfb3,edge_62_31
1958,-5.27,0.07,0.07,-0.01,water,3,pfkfb3,edge_56_69
1959,-14.41,0.07,0.07,-0.01,water,3,pfkfb3,edge_59_35
1960,-11.73,0.1,0.09,-0.06,water,3,pfkfb3,edge_59_52
1961,-6.42,0.07,0.07,-0.03,water,3,pfkfb3,edge_59_47
1962,-31.09,0.17,0.17,-0.11,water,3,pfkfb3,edge_38_26
1963,12.16,0.09,0.09,0.05,water,3,pfkfb3,edge_38_41
1964,-28.49,0.1,0.1,-0.06,water,3,pfkfb3,edge_38_39
1965,-13.67,0.08,0.09,0.04,water,3,pfkfb3,edge_31_19
1966,3.7,0.06,0.06,0.08,water,3,pfkfb3,edge_48_47
1967,-1.37,0.08,0.09,-0.03,water,3,pfkfb3,edge_48_20
1968,-0.24,0.11,0.11,0.02,water,3,pfkfb3,edge_58_68
1969,4.13,0.09,0.09,0.09,water,3,pfkfb3,edge_58_60
1970,-8.29,0.07,0.06,-0.07,water,3,pfkfb3,edge_58_63
1971,-6.75,0.12,0.11,-0.06,water,3,pfkfb3,edge_41_44
1972,81.42,0.11,0.14,0.18,water,3,pfkfb3,edge_29_54
1973,56.51,0.11,0.1,-0.14,water,3,pfkfb3,edge_29_63
1974,74.3,0.07,0.07,0.02,water,3,pfkfb3,edge_29_70
1975,126.92,0.09,0.11,0.1,water,3,pfkfb3,edge_29_23
1976,22.3,0.24,0.39,0.44,water,3,pfkfb3,edge_54_36
1977,-6.83,0.06,0.07,0.08,water,3,pfkfb3,edge_54_70
1978,16.7,0.09,0.1,0.03,water,3,pfkfb3,edge_47_46
1979,-6.05,0.08,0.08,0.07,water,3,pfkfb3,edge_47_20
1980,22.49,0.11,0.12,0.09,water,3,pfkfb3,edge_26_69
1981,27.75,0.16,0.16,0.06,water,3,pfkfb3,edge_26_70
1982,-22.82,0.07,0.07,0.01,water,3,pfkfb3,edge_55_63
1983,48.19,0.09,0.11,0.15,water,3,pfkfb3,edge_55_23
1984,-28.75,0.08,0.08,-0.05,water,3,pfkfb3,edge_20_39
1985,4.28,0.05,0.07,0.09,water,3,pfkfb3,edge_20_42
1986,-11.94,0.06,0.07,0.03,water,3,pfkfb3,edge_57_70
1987,-6.84,0.07,0.06,-0.03,water,3,pfkfb3,edge_35_69
1988,-21.79,0.15,0.18,0.14,water,3,pfkfb3,edge_44_68
1989,47.51,0.28,0.31,0.09,water,3,pfkfb3,edge_63_36
1990,12.09,0.08,0.08,0.04,water,3,pfkfb3,edge_69_53
1991,58.59,0.11,0.1,-0.09,water,3,pfkfb3,edge_69_23
1992,-34.55,0.11,0.1,-0.09,water,3,pfkfb3,edge_69_60
1993,2.75,0.08,0.07,0.05,water,3,pfkfb3,edge_52_53
1994,22.97,0.11,0.1,-0.16,water,3,pfkfb3,edge_52_19
1995,22.74,0.1,0.11,0.11,water,3,pfkfb3,edge_52_46
1996,2.33,0.24,0.28,0.25,water,3,pfkfb3,edge_19_37
1997,-26.48,0.09,0.11,-0.03,water,3,pfkfb3,edge_19_70
1998,23.66,0.1,0.11,-0.01,water,3,pfkfb3,edge_68_70
1999,29.84,0.11,0.13,0.03,water,3,pfkfb3,edge_68_53
2000,-7.22,0.06,0.07,0.04,water,3,pfkfb3,edge_33_23
2001,-31.1,0.22,0.2,-0.08,water,3,pfkfb3,edge_33_36
2002,-59.1,0.1,0.09,-0.03,water,3,pfkfb3,edge_33_70
2003,48.44,0.24,0.22,0.02,water,3,pfkfb3,edge_39_37
2005,36.6,0.61,0.82,0.68,complex,1,shp2,edge_SHP099-1_E14
2006,18.15,0.33,0.85,0.79,complex,1,shp2,edge_SHP099-1_E22
2007,-293.21,0.12,0.12,-0.0,complex,1,shp2,edge_SHP099-1_E2
2008,-297.41,0.23,0.21,0.04,complex,1,shp2,edge_SHP099-1_E1
2009,-98.72,0.08,0.17,0.53,complex,1,shp2,edge_SHP099-1_E30
2012,48.85,0.11,0.1,-0.04,complex,1,shp2,edge_SHP099-1_10
2013,21.52,0.21,0.2,0.05,complex,1,shp2,edge_SHP099-1_E23
2016,12.04,0.16,0.28,0.41,complex,1,shp2,edge_SHP099-1_E24
2017,3.98,0.1,0.09,0.0,complex,1,shp2,edge_E22_E23
2018,-253.68,1.35,0.88,-0.56,complex,1,shp2,edge_E22_7
2019,108.87,0.42,0.74,0.71,complex,1,shp2,edge_E29_E9
2026,310.71,0.2,0.19,-0.03,complex,1,shp2,edge_4_E27
2027,0.63,0.17,0.18,0.02,complex,1,shp2,edge_4_SHP836-2
2028,316.33,0.26,0.49,0.63,complex,1,shp2,edge_E2_E23
